model,track,split,metric,value
INTERACT,GSM5652176_Adipocytes-Z000000T7,SAMPLE_TEST,AUC,0.882825277
INTERACT,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,VALID,AUC,0.887368673
INTERACT,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,TEST,AUC,0.885184381
INTERACT,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_VALID,AUC,0.87412662
INTERACT,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_TEST,AUC,0.88602857
INTERACT,GSM5652198_Colon-Fibroblasts-Z0000042A,VALID,AUC,0.886477065
INTERACT,GSM5652198_Colon-Fibroblasts-Z0000042A,TEST,AUC,0.887838871
INTERACT,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_VALID,AUC,0.874005975
INTERACT,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_TEST,AUC,0.880314381
INTERACT,GSM5652200_Heart-Fibroblasts-Z0000043R,VALID,AUC,0.81982829
INTERACT,GSM5652200_Heart-Fibroblasts-Z0000043R,TEST,AUC,0.818017458
INTERACT,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_VALID,AUC,0.81645401
INTERACT,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_TEST,AUC,0.831852861
INTERACT,GSM5652204_Dermal-Fibroblasts-Z00000423,VALID,AUC,0.873745398
INTERACT,GSM5652204_Dermal-Fibroblasts-Z00000423,TEST,AUC,0.873038853
INTERACT,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_VALID,AUC,0.858048342
INTERACT,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_TEST,AUC,0.873296425
INTERACT,GSM5652205_Skeletal-Muscle-Z00000427,VALID,AUC,0.878768725
INTERACT,GSM5652205_Skeletal-Muscle-Z00000427,TEST,AUC,0.881353767
INTERACT,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_VALID,AUC,0.854088894
INTERACT,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_TEST,AUC,0.866410383
INTERACT,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,VALID,AUC,0.841193085
INTERACT,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,TEST,AUC,0.839351504
INTERACT,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_VALID,AUC,0.843318109
INTERACT,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_TEST,AUC,0.852232175
INTERACT,GSM5652215_Heart-Cardiomyocyte-Z0000044P,VALID,AUC,0.837588909
INTERACT,GSM5652215_Heart-Cardiomyocyte-Z0000044P,TEST,AUC,0.828999429
INTERACT,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_VALID,AUC,0.81983192
INTERACT,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_TEST,AUC,0.833265438
INTERACT,GSM5652218_Bone-Osteoblasts-Z0000042Z,VALID,AUC,0.850253352
INTERACT,GSM5652218_Bone-Osteoblasts-Z0000042Z,TEST,AUC,0.849821427
INTERACT,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_VALID,AUC,0.848852591
INTERACT,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_TEST,AUC,0.853075534
INTERACT,GSM5652219_Oligodendrocytes-Z000000TK,VALID,AUC,0.893953644
INTERACT,GSM5652219_Oligodendrocytes-Z000000TK,TEST,AUC,0.894867448
INTERACT,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_VALID,AUC,0.865383771
INTERACT,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_TEST,AUC,0.883579793
INTERACT,GSM5652233_Liver-Hepatocytes-Z000000R3,VALID,AUC,0.879063075
INTERACT,GSM5652233_Liver-Hepatocytes-Z000000R3,TEST,AUC,0.871683814
INTERACT,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_VALID,AUC,0.860502934
INTERACT,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_TEST,AUC,0.857410201
INTERACT,GSM5652239_Pancreas-Duct-Z0000043T,VALID,AUC,0.887565719
INTERACT,GSM5652239_Pancreas-Duct-Z0000043T,TEST,AUC,0.885453683
INTERACT,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_VALID,AUC,0.857235155
INTERACT,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_TEST,AUC,0.866043863
INTERACT,GSM5652243_Pancreas-Acinar-Z000000QX,VALID,AUC,0.859403502
INTERACT,GSM5652243_Pancreas-Acinar-Z000000QX,TEST,AUC,0.855885413
INTERACT,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_VALID,AUC,0.826744642
INTERACT,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_TEST,AUC,0.833743429
INTERACT,GSM5652250_Pancreas-Beta-Z00000452,VALID,AUC,0.884105831
INTERACT,GSM5652250_Pancreas-Beta-Z00000452,TEST,AUC,0.877468965
INTERACT,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_VALID,AUC,0.864407076
INTERACT,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_TEST,AUC,0.873656123
INTERACT,GSM5652253_Pancreas-Alpha-Z00000453,VALID,AUC,0.882692726
INTERACT,GSM5652253_Pancreas-Alpha-Z00000453,TEST,AUC,0.881966624
INTERACT,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_VALID,AUC,0.863654241
INTERACT,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_TEST,AUC,0.872408327
INTERACT,GSM5652264_Thyroid-Epithelial-Z0000042S,VALID,AUC,0.891206293
INTERACT,GSM5652264_Thyroid-Epithelial-Z0000042S,TEST,AUC,0.890505456
INTERACT,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_VALID,AUC,0.854813753
INTERACT,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_TEST,AUC,0.871564313
INTERACT,GSM5652267_Fallopian-Epithelial-Z000000Q7,VALID,AUC,0.888851471
INTERACT,GSM5652267_Fallopian-Epithelial-Z000000Q7,TEST,AUC,0.888435578
INTERACT,GSM5652267_Fallopian-Epithelial-Z000000Q7,SAMPLE_VALID,AUC,0.865509378
INTERACT,GSM5652267_Fallopian-Epithelial-Z000000Q7,SAMPLE_TEST,AUC,0.872286643
INTERACT,GSM5652270_Ovary-Epithelial-Z000000QT,VALID,AUC,0.846369603
INTERACT,GSM5652270_Ovary-Epithelial-Z000000QT,TEST,AUC,0.841311191
INTERACT,GSM5652270_Ovary-Epithelial-Z000000QT,SAMPLE_VALID,AUC,0.85094931
INTERACT,GSM5652270_Ovary-Epithelial-Z000000QT,SAMPLE_TEST,AUC,0.858041625
INTERACT,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,VALID,AUC,0.851539469
INTERACT,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,TEST,AUC,0.848775234
INTERACT,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,SAMPLE_VALID,AUC,0.815685993
INTERACT,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,SAMPLE_TEST,AUC,0.831441613
INTERACT,GSM5652277_Blood-T-CD3-Z000000TV,VALID,AUC,0.883641707
INTERACT,GSM5652277_Blood-T-CD3-Z000000TV,TEST,AUC,0.88475208
INTERACT,GSM5652277_Blood-T-CD3-Z000000TV,SAMPLE_VALID,AUC,0.862905827
INTERACT,GSM5652277_Blood-T-CD3-Z000000TV,SAMPLE_TEST,AUC,0.874263548
INTERACT,GSM5652299_Blood-NK-Z000000TM,VALID,AUC,0.889617541
INTERACT,GSM5652299_Blood-NK-Z000000TM,TEST,AUC,0.889455731
INTERACT,GSM5652299_Blood-NK-Z000000TM,SAMPLE_VALID,AUC,0.872696737
INTERACT,GSM5652299_Blood-NK-Z000000TM,SAMPLE_TEST,AUC,0.883664559
INTERACT,GSM5652317_Blood-B-Z000000UB,VALID,AUC,0.884580051
INTERACT,GSM5652317_Blood-B-Z000000UB,TEST,AUC,0.884477322
INTERACT,GSM5652317_Blood-B-Z000000UB,SAMPLE_VALID,AUC,0.854026121
INTERACT,GSM5652317_Blood-B-Z000000UB,SAMPLE_TEST,AUC,0.861795468
INTERACT,GSM5652321_Epidermal-Keratinocytes-Z00000424,VALID,AUC,0.881650629
INTERACT,GSM5652321_Epidermal-Keratinocytes-Z00000424,TEST,AUC,0.882931721
INTERACT,GSM5652321_Epidermal-Keratinocytes-Z00000424,SAMPLE_VALID,AUC,0.843303946
INTERACT,GSM5652321_Epidermal-Keratinocytes-Z00000424,SAMPLE_TEST,AUC,0.86721461
INTERACT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,VALID,AUC,0.868411114
INTERACT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,TEST,AUC,0.870459855
INTERACT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,SAMPLE_VALID,AUC,0.837389954
INTERACT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,SAMPLE_TEST,AUC,0.84649652
INTERACT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,VALID,AUC,0.887827401
INTERACT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,TEST,AUC,0.887802576
INTERACT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,SAMPLE_VALID,AUC,0.843558326
INTERACT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,SAMPLE_TEST,AUC,0.853963198
INTERACT,GSM5652338_Prostate-Epithelial-Z000000RV,VALID,AUC,0.886228719
INTERACT,GSM5652338_Prostate-Epithelial-Z000000RV,TEST,AUC,0.887586275
INTERACT,GSM5652338_Prostate-Epithelial-Z000000RV,SAMPLE_VALID,AUC,0.846097661
INTERACT,GSM5652338_Prostate-Epithelial-Z000000RV,SAMPLE_TEST,AUC,0.860650157
INTERACT,GSM5652342_Bladder-Epithelial-Z000000QM,VALID,AUC,0.876208831
INTERACT,GSM5652342_Bladder-Epithelial-Z000000QM,TEST,AUC,0.876270135
INTERACT,GSM5652342_Bladder-Epithelial-Z000000QM,SAMPLE_VALID,AUC,0.835590066
INTERACT,GSM5652342_Bladder-Epithelial-Z000000QM,SAMPLE_TEST,AUC,0.848524111
INTERACT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2,VALID,AUC,0.890788754
INTERACT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2,TEST,AUC,0.891866576
INTERACT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2,SAMPLE_VALID,AUC,0.860281677
INTERACT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2,SAMPLE_TEST,AUC,0.870651448
INTERACT,GSM5652350_Breast-Basal-Epithelial-Z000000V6,VALID,AUC,0.888597553
INTERACT,GSM5652350_Breast-Basal-Epithelial-Z000000V6,TEST,AUC,0.889764776
INTERACT,GSM5652350_Breast-Basal-Epithelial-Z000000V6,SAMPLE_VALID,AUC,0.858684666
INTERACT,GSM5652350_Breast-Basal-Epithelial-Z000000V6,SAMPLE_TEST,AUC,0.875337561
INTERACT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,VALID,AUC,0.887659423
INTERACT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,TEST,AUC,0.885365867
INTERACT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,SAMPLE_VALID,AUC,0.852650272
INTERACT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,SAMPLE_TEST,AUC,0.859136393
INTERACT,GSM5652358_Gallbladder-Epithelial-Z00000432,VALID,AUC,0.887825389
INTERACT,GSM5652358_Gallbladder-Epithelial-Z00000432,TEST,AUC,0.886793975
INTERACT,GSM5652358_Gallbladder-Epithelial-Z00000432,SAMPLE_VALID,AUC,0.841365057
INTERACT,GSM5652358_Gallbladder-Epithelial-Z00000432,SAMPLE_TEST,AUC,0.851465045
INTERACT,GSM5652359_Gastric-fundus-Epithelial-Z000000RX,VALID,AUC,0.876707031
INTERACT,GSM5652359_Gastric-fundus-Epithelial-Z000000RX,TEST,AUC,0.873285606
INTERACT,GSM5652359_Gastric-fundus-Epithelial-Z000000RX,SAMPLE_VALID,AUC,0.852313867
INTERACT,GSM5652359_Gastric-fundus-Epithelial-Z000000RX,SAMPLE_TEST,AUC,0.858055923
INTERACT,GSM5652370_Colon-Right-Epithelial-Z000000V0,VALID,AUC,0.876364128
INTERACT,GSM5652370_Colon-Right-Epithelial-Z000000V0,TEST,AUC,0.873089103
INTERACT,GSM5652370_Colon-Right-Epithelial-Z000000V0,SAMPLE_VALID,AUC,0.832275219
INTERACT,GSM5652370_Colon-Right-Epithelial-Z000000V0,SAMPLE_TEST,AUC,0.846969834
INTERACT,GSM5652378_Small-int-Epithelial-Z0000042V,VALID,AUC,0.87470166
INTERACT,GSM5652378_Small-int-Epithelial-Z0000042V,TEST,AUC,0.871945974
INTERACT,GSM5652378_Small-int-Epithelial-Z0000042V,SAMPLE_VALID,AUC,0.836019848
INTERACT,GSM5652378_Small-int-Epithelial-Z0000042V,SAMPLE_TEST,AUC,0.844392807
ST,GSM5652176_Adipocytes-Z000000T7,SAMPLE_VALID,AUC,0.925132968
ST,GSM5652176_Adipocytes-Z000000T7,SAMPLE_TEST,AUC,0.929643512
ST,GSM5652176_Adipocytes-Z000000T7,VALID,AUC,0.911255055
ST,GSM5652176_Adipocytes-Z000000T7,TEST,AUC,0.913106108
ST,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_VALID,AUC,0.922735846
ST,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_TEST,AUC,0.922917511
ST,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,VALID,AUC,0.909637198
ST,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,TEST,AUC,0.907849173
ST,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_VALID,AUC,0.924391609
ST,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_TEST,AUC,0.929379223
ST,GSM5652198_Colon-Fibroblasts-Z0000042A,VALID,AUC,0.910570817
ST,GSM5652198_Colon-Fibroblasts-Z0000042A,TEST,AUC,0.909633163
ST,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_VALID,AUC,0.887117007
ST,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_TEST,AUC,0.893203723
ST,GSM5652200_Heart-Fibroblasts-Z0000043R,VALID,AUC,0.860640396
ST,GSM5652200_Heart-Fibroblasts-Z0000043R,TEST,AUC,0.858905701
ST,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_VALID,AUC,0.912855189
ST,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_TEST,AUC,0.92345756
ST,GSM5652204_Dermal-Fibroblasts-Z00000423,VALID,AUC,0.902571495
ST,GSM5652204_Dermal-Fibroblasts-Z00000423,TEST,AUC,0.901019785
ST,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_VALID,AUC,0.907816952
ST,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_TEST,AUC,0.908756273
ST,GSM5652205_Skeletal-Muscle-Z00000427,VALID,AUC,0.902184024
ST,GSM5652205_Skeletal-Muscle-Z00000427,TEST,AUC,0.902929393
ST,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_VALID,AUC,0.907049087
ST,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_TEST,AUC,0.909811579
ST,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,VALID,AUC,0.879020267
ST,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,TEST,AUC,0.875546902
ST,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_VALID,AUC,0.87668873
ST,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_TEST,AUC,0.874736439
ST,GSM5652215_Heart-Cardiomyocyte-Z0000044P,VALID,AUC,0.86280375
ST,GSM5652215_Heart-Cardiomyocyte-Z0000044P,TEST,AUC,0.86038457
ST,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_VALID,AUC,0.907813002
ST,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_TEST,AUC,0.911245142
ST,GSM5652218_Bone-Osteoblasts-Z0000042Z,VALID,AUC,0.887521384
ST,GSM5652218_Bone-Osteoblasts-Z0000042Z,TEST,AUC,0.886787853
ST,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_VALID,AUC,0.916095814
ST,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_TEST,AUC,0.927922713
ST,GSM5652219_Oligodendrocytes-Z000000TK,VALID,AUC,0.911306926
ST,GSM5652219_Oligodendrocytes-Z000000TK,TEST,AUC,0.911659355
ST,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_VALID,AUC,0.917975719
ST,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_TEST,AUC,0.921286982
ST,GSM5652233_Liver-Hepatocytes-Z000000R3,VALID,AUC,0.902757102
ST,GSM5652233_Liver-Hepatocytes-Z000000R3,TEST,AUC,0.898204513
ST,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_VALID,AUC,0.912750544
ST,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_TEST,AUC,0.916142488
ST,GSM5652239_Pancreas-Duct-Z0000043T,VALID,AUC,0.90685792
ST,GSM5652239_Pancreas-Duct-Z0000043T,TEST,AUC,0.904494222
ST,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_VALID,AUC,0.886134729
ST,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_TEST,AUC,0.89053009
ST,GSM5652243_Pancreas-Acinar-Z000000QX,VALID,AUC,0.884377998
ST,GSM5652243_Pancreas-Acinar-Z000000QX,TEST,AUC,0.883206191
ST,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_VALID,AUC,0.892316806
ST,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_TEST,AUC,0.911924065
ST,GSM5652250_Pancreas-Beta-Z00000452,VALID,AUC,0.902092897
ST,GSM5652250_Pancreas-Beta-Z00000452,TEST,AUC,0.899626955
ST,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_VALID,AUC,0.909318451
ST,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_TEST,AUC,0.923245084
ST,GSM5652253_Pancreas-Alpha-Z00000453,VALID,AUC,0.902096497
ST,GSM5652253_Pancreas-Alpha-Z00000453,TEST,AUC,0.900588675
ST,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_VALID,AUC,0.915967384
ST,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_TEST,AUC,0.922684165
ST,GSM5652264_Thyroid-Epithelial-Z0000042S,VALID,AUC,0.911307569
ST,GSM5652264_Thyroid-Epithelial-Z0000042S,TEST,AUC,0.909251512
ST,GSM5652267_Fallopian-Epithelial-Z000000Q7,SAMPLE_VALID,AUC,0.922354074
ST,GSM5652267_Fallopian-Epithelial-Z000000Q7,SAMPLE_TEST,AUC,0.926076377
ST,GSM5652267_Fallopian-Epithelial-Z000000Q7,VALID,AUC,0.911000456
ST,GSM5652267_Fallopian-Epithelial-Z000000Q7,TEST,AUC,0.90840244
ST,GSM5652270_Ovary-Epithelial-Z000000QT,SAMPLE_VALID,AUC,0.910889653
ST,GSM5652270_Ovary-Epithelial-Z000000QT,SAMPLE_TEST,AUC,0.91104701
ST,GSM5652270_Ovary-Epithelial-Z000000QT,VALID,AUC,0.875386737
ST,GSM5652270_Ovary-Epithelial-Z000000QT,TEST,AUC,0.870611743
ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,SAMPLE_VALID,AUC,0.87867966
ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,SAMPLE_TEST,AUC,0.889236556
ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,VALID,AUC,0.879794931
ST,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,TEST,AUC,0.876682986
ST,GSM5652277_Blood-T-CD3-Z000000TV,SAMPLE_VALID,AUC,0.8960503
ST,GSM5652277_Blood-T-CD3-Z000000TV,SAMPLE_TEST,AUC,0.903625224
ST,GSM5652277_Blood-T-CD3-Z000000TV,VALID,AUC,0.90705327
ST,GSM5652277_Blood-T-CD3-Z000000TV,TEST,AUC,0.905899359
ST,GSM5652299_Blood-NK-Z000000TM,SAMPLE_VALID,AUC,0.897189621
ST,GSM5652299_Blood-NK-Z000000TM,SAMPLE_TEST,AUC,0.914710658
ST,GSM5652299_Blood-NK-Z000000TM,VALID,AUC,0.904976338
ST,GSM5652299_Blood-NK-Z000000TM,TEST,AUC,0.90401769
ST,GSM5652317_Blood-B-Z000000UB,SAMPLE_VALID,AUC,0.909295646
ST,GSM5652317_Blood-B-Z000000UB,SAMPLE_TEST,AUC,0.922217191
ST,GSM5652317_Blood-B-Z000000UB,VALID,AUC,0.902205535
ST,GSM5652317_Blood-B-Z000000UB,TEST,AUC,0.902582458
ST,GSM5652321_Epidermal-Keratinocytes-Z00000424,SAMPLE_VALID,AUC,0.913575919
ST,GSM5652321_Epidermal-Keratinocytes-Z00000424,SAMPLE_TEST,AUC,0.92141257
ST,GSM5652321_Epidermal-Keratinocytes-Z00000424,VALID,AUC,0.905119547
ST,GSM5652321_Epidermal-Keratinocytes-Z00000424,TEST,AUC,0.90637519
ST,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,SAMPLE_VALID,AUC,0.912279069
ST,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,SAMPLE_TEST,AUC,0.917068823
ST,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,VALID,AUC,0.903046552
ST,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,TEST,AUC,0.902617481
ST,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,SAMPLE_VALID,AUC,0.922293844
ST,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,SAMPLE_TEST,AUC,0.922555729
ST,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,VALID,AUC,0.908139338
ST,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,TEST,AUC,0.907351452
ST,GSM5652338_Prostate-Epithelial-Z000000RV,SAMPLE_VALID,AUC,0.91902364
ST,GSM5652338_Prostate-Epithelial-Z000000RV,SAMPLE_TEST,AUC,0.926517477
ST,GSM5652338_Prostate-Epithelial-Z000000RV,VALID,AUC,0.91177185
ST,GSM5652338_Prostate-Epithelial-Z000000RV,TEST,AUC,0.91234453
ST,GSM5652342_Bladder-Epithelial-Z000000QM,SAMPLE_VALID,AUC,0.896619068
ST,GSM5652342_Bladder-Epithelial-Z000000QM,SAMPLE_TEST,AUC,0.914768175
ST,GSM5652342_Bladder-Epithelial-Z000000QM,VALID,AUC,0.901222964
ST,GSM5652342_Bladder-Epithelial-Z000000QM,TEST,AUC,0.902136664
ST,GSM5652347_Breast-Luminal-Epithelial-Z000000V2,SAMPLE_VALID,AUC,0.921978003
ST,GSM5652347_Breast-Luminal-Epithelial-Z000000V2,SAMPLE_TEST,AUC,0.929581655
ST,GSM5652347_Breast-Luminal-Epithelial-Z000000V2,VALID,AUC,0.91190439
ST,GSM5652347_Breast-Luminal-Epithelial-Z000000V2,TEST,AUC,0.912299973
ST,GSM5652350_Breast-Basal-Epithelial-Z000000V6,SAMPLE_VALID,AUC,0.921117049
ST,GSM5652350_Breast-Basal-Epithelial-Z000000V6,SAMPLE_TEST,AUC,0.926859522
ST,GSM5652350_Breast-Basal-Epithelial-Z000000V6,VALID,AUC,0.906330097
ST,GSM5652350_Breast-Basal-Epithelial-Z000000V6,TEST,AUC,0.906812356
ST,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,SAMPLE_VALID,AUC,0.918163435
ST,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,SAMPLE_TEST,AUC,0.921324166
ST,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,VALID,AUC,0.913382059
ST,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,TEST,AUC,0.912236363
ST,GSM5652358_Gallbladder-Epithelial-Z00000432,SAMPLE_VALID,AUC,0.913360616
ST,GSM5652358_Gallbladder-Epithelial-Z00000432,SAMPLE_TEST,AUC,0.91372292
ST,GSM5652358_Gallbladder-Epithelial-Z00000432,VALID,AUC,0.907556853
ST,GSM5652358_Gallbladder-Epithelial-Z00000432,TEST,AUC,0.907731962
ST,GSM5652359_Gastric-fundus-Epithelial-Z000000RX,SAMPLE_VALID,AUC,0.916192147
ST,GSM5652359_Gastric-fundus-Epithelial-Z000000RX,SAMPLE_TEST,AUC,0.920910623
ST,GSM5652359_Gastric-fundus-Epithelial-Z000000RX,VALID,AUC,0.90453571
ST,GSM5652359_Gastric-fundus-Epithelial-Z000000RX,TEST,AUC,0.903243593
ST,GSM5652370_Colon-Right-Epithelial-Z000000V0,SAMPLE_VALID,AUC,0.907105784
ST,GSM5652370_Colon-Right-Epithelial-Z000000V0,SAMPLE_TEST,AUC,0.913484809
ST,GSM5652370_Colon-Right-Epithelial-Z000000V0,VALID,AUC,0.906315804
ST,GSM5652370_Colon-Right-Epithelial-Z000000V0,TEST,AUC,0.904650405
ST,GSM5652378_Small-int-Epithelial-Z0000042V,SAMPLE_VALID,AUC,0.905907088
ST,GSM5652378_Small-int-Epithelial-Z0000042V,SAMPLE_TEST,AUC,0.911606232
ST,GSM5652378_Small-int-Epithelial-Z0000042V,VALID,AUC,0.90391596
ST,GSM5652378_Small-int-Epithelial-Z0000042V,TEST,AUC,0.903214207
MT,GSM5652176_Adipocytes-Z000000T7,SAMPLE_VALID,AUC,0.921487012
MT,GSM5652176_Adipocytes-Z000000T7,SAMPLE_TEST,AUC,0.929783817
MT,GSM5652176_Adipocytes-Z000000T7,VALID,AUC,0.910580351
MT,GSM5652176_Adipocytes-Z000000T7,TEST,AUC,0.911377785
MT,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_VALID,AUC,0.919583145
MT,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_TEST,AUC,0.923596197
MT,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,VALID,AUC,0.911949145
MT,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,TEST,AUC,0.910178086
MT,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_VALID,AUC,0.923115689
MT,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_TEST,AUC,0.928156666
MT,GSM5652198_Colon-Fibroblasts-Z0000042A,VALID,AUC,0.908162281
MT,GSM5652198_Colon-Fibroblasts-Z0000042A,TEST,AUC,0.907351607
MT,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_VALID,AUC,0.880728606
MT,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_TEST,AUC,0.89202567
MT,GSM5652200_Heart-Fibroblasts-Z0000043R,VALID,AUC,0.856921849
MT,GSM5652200_Heart-Fibroblasts-Z0000043R,TEST,AUC,0.856498285
MT,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_VALID,AUC,0.902871236
MT,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_TEST,AUC,0.9240409
MT,GSM5652204_Dermal-Fibroblasts-Z00000423,VALID,AUC,0.897147278
MT,GSM5652204_Dermal-Fibroblasts-Z00000423,TEST,AUC,0.896562678
MT,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_VALID,AUC,0.90066446
