model,track,split,metric,value
INTERACT,Gastric-fundus-Epithelial,VALID,Spearman,0.6127936776293318
INTERACT,Gastric-fundus-Epithelial,VALID,AUC,0.8767070313689299
INTERACT,Gastric-fundus-Epithelial,TEST,Pearson,0.7280540646101576
INTERACT,Gastric-fundus-Epithelial,TEST,Spearman,0.6036710632914501
INTERACT,Gastric-fundus-Epithelial,TEST,AUC,0.8732856062852087
INTERACT,Heart-Cardiomyocyte,VALID,Pearson,0.6108111958620704
INTERACT,Heart-Cardiomyocyte,VALID,Spearman,0.4783674559704286
INTERACT,Heart-Cardiomyocyte,VALID,AUC,0.837588908744386
INTERACT,Heart-Cardiomyocyte,TEST,Pearson,0.5756082854498243
INTERACT,Heart-Cardiomyocyte,TEST,Spearman,0.462371168924025
INTERACT,Heart-Cardiomyocyte,TEST,AUC,0.8289994289130572
INTERACT,Heart-Fibroblasts,VALID,Pearson,0.6486913276733485
INTERACT,Heart-Fibroblasts,VALID,Spearman,0.6125778904364745
INTERACT,Heart-Fibroblasts,VALID,AUC,0.819828289698664
INTERACT,Heart-Fibroblasts,TEST,Pearson,0.6429935945052632
INTERACT,Heart-Fibroblasts,TEST,Spearman,0.6158561286169442
INTERACT,Heart-Fibroblasts,TEST,AUC,0.8180174584370925
INTERACT,Kidney-Tubular-Endothel,VALID,Pearson,0.748699065926832
INTERACT,Kidney-Tubular-Endothel,VALID,Spearman,0.5653317171120648
INTERACT,Kidney-Tubular-Endothel,VALID,AUC,0.887368672980243
INTERACT,Kidney-Tubular-Endothel,TEST,Pearson,0.7451467732184768
INTERACT,Kidney-Tubular-Endothel,TEST,Spearman,0.5632338340994923
INTERACT,Kidney-Tubular-Endothel,TEST,AUC,0.8851843807288738
INTERACT,Liver-Hepatocytes,VALID,Pearson,0.7380216023997842
INTERACT,Liver-Hepatocytes,VALID,Spearman,0.5766341312655678
INTERACT,Liver-Hepatocytes,VALID,AUC,0.8790630753829533
INTERACT,Liver-Hepatocytes,TEST,Pearson,0.7315704466000366
INTERACT,Liver-Hepatocytes,TEST,Spearman,0.5771041449715176
INTERACT,Liver-Hepatocytes,TEST,AUC,0.871683814089807
INTERACT,Lung-Alveolar-Epithelial,VALID,Pearson,0.7394465251143719
INTERACT,Lung-Alveolar-Epithelial,VALID,Spearman,0.6376785742165366
INTERACT,Lung-Alveolar-Epithelial,VALID,AUC,0.8876594230732259
INTERACT,Lung-Alveolar-Epithelial,TEST,Pearson,0.7165263241422498
INTERACT,Lung-Alveolar-Epithelial,TEST,Spearman,0.629733983663279
INTERACT,Lung-Alveolar-Epithelial,TEST,AUC,0.8853658673077804
INTERACT,Lung-Bronchus-Epithelial,VALID,Pearson,0.7467316133257227
INTERACT,Lung-Bronchus-Epithelial,VALID,Spearman,0.6111517546603114
INTERACT,Lung-Bronchus-Epithelial,VALID,AUC,0.8878274008271765
INTERACT,Lung-Bronchus-Epithelial,TEST,Pearson,0.7482829630342835
INTERACT,Lung-Bronchus-Epithelial,TEST,Spearman,0.6060204219870552
INTERACT,Lung-Bronchus-Epithelial,TEST,AUC,0.887802575520441
INTERACT,Oligodendrocytes,VALID,Pearson,0.7620079081405106
INTERACT,Oligodendrocytes,VALID,Spearman,0.5317214519829547
INTERACT,Oligodendrocytes,VALID,AUC,0.8939536441992912
INTERACT,Oligodendrocytes,TEST,Pearson,0.7614311122157311
INTERACT,Oligodendrocytes,TEST,Spearman,0.5256963690130049
INTERACT,Oligodendrocytes,TEST,AUC,0.8948674484309661
INTERACT,Ovary-Epithelial,VALID,Pearson,0.6662435581939143
INTERACT,Ovary-Epithelial,VALID,Spearman,0.5361381055957837
INTERACT,Ovary-Epithelial,VALID,AUC,0.846369603150402
INTERACT,Ovary-Epithelial,TEST,Pearson,0.6613937198854051
INTERACT,Ovary-Epithelial,TEST,Spearman,0.5330406158488621
INTERACT,Ovary-Epithelial,TEST,AUC,0.8413111914605323
INTERACT,Pancreas-Acinar,VALID,Pearson,0.704906899809287
INTERACT,Pancreas-Acinar,VALID,Spearman,0.6414242535875049
INTERACT,Pancreas-Acinar,VALID,AUC,0.8594035015783199
INTERACT,Pancreas-Acinar,TEST,Pearson,0.7006248133788516
INTERACT,Pancreas-Acinar,TEST,Spearman,0.6394786803131061
INTERACT,Pancreas-Acinar,TEST,AUC,0.8558854126505865
INTERACT,Pancreas-Alpha,VALID,Pearson,0.7413196040479476
INTERACT,Pancreas-Alpha,VALID,Spearman,0.5663844795454536
INTERACT,Pancreas-Alpha,VALID,AUC,0.8826927255705819
INTERACT,Pancreas-Alpha,TEST,Pearson,0.7409331195637058
INTERACT,Pancreas-Alpha,TEST,Spearman,0.553828503324554
INTERACT,Pancreas-Alpha,TEST,AUC,0.8819666241507392
INTERACT,Pancreas-Beta,VALID,Pearson,0.716868226793612
INTERACT,Pancreas-Beta,VALID,Spearman,0.5549148253115825
INTERACT,Pancreas-Beta,VALID,AUC,0.8841058313558038
INTERACT,Pancreas-Beta,TEST,Pearson,0.6854122789665837
INTERACT,Pancreas-Beta,TEST,Spearman,0.5502178094827026
INTERACT,Pancreas-Beta,TEST,AUC,0.8774689647872914
INTERACT,Pancreas-Delta,VALID,Pearson,0.7339499987373345
INTERACT,Pancreas-Delta,VALID,Spearman,0.5641388273722592
INTERACT,Pancreas-Delta,VALID,AUC,0.8849714431883006
INTERACT,Pancreas-Delta,TEST,Pearson,0.7358783957687434
INTERACT,Pancreas-Delta,TEST,Spearman,0.5610829687401144
INTERACT,Pancreas-Delta,TEST,AUC,0.8823359302810785
INTERACT,Pancreas-Duct,VALID,Pearson,0.7451689238149822
INTERACT,Pancreas-Duct,VALID,Spearman,0.5434195798614289
INTERACT,Pancreas-Duct,VALID,AUC,0.8875657193664117
INTERACT,Pancreas-Duct,TEST,Pearson,0.7429953033171952
INTERACT,Pancreas-Duct,TEST,Spearman,0.5408921567044331
INTERACT,Pancreas-Duct,TEST,AUC,0.885453682778291
INTERACT,Prostate-Epithelial,VALID,Pearson,0.7394175933133906
INTERACT,Prostate-Epithelial,VALID,Spearman,0.6036051922566014
INTERACT,Prostate-Epithelial,VALID,AUC,0.886228719239023
INTERACT,Prostate-Epithelial,TEST,Pearson,0.7451321238257695
INTERACT,Prostate-Epithelial,TEST,Spearman,0.6018051425173552
INTERACT,Prostate-Epithelial,TEST,AUC,0.8875862752651005
INTERACT,Skeletal-Muscle,VALID,Pearson,0.7570848052943119
INTERACT,Skeletal-Muscle,VALID,Spearman,0.6345107522198594
INTERACT,Skeletal-Muscle,VALID,AUC,0.8787687246132956
INTERACT,Skeletal-Muscle,TEST,Pearson,0.7648880342285601
INTERACT,Skeletal-Muscle,TEST,Spearman,0.6326076264665491
INTERACT,Skeletal-Muscle,TEST,AUC,0.8813537665971275
INTERACT,Small-int-Epithelial,VALID,Pearson,0.7055113945757471
INTERACT,Small-int-Epithelial,VALID,Spearman,0.5763684720066315
INTERACT,Small-int-Epithelial,VALID,AUC,0.8747016601202676
INTERACT,Small-int-Epithelial,TEST,Pearson,0.7052216932969011
INTERACT,Small-int-Epithelial,TEST,Spearman,0.5801312811893704
INTERACT,Small-int-Epithelial,TEST,AUC,0.8719459744385049
INTERACT,Thyroid-Epithelial,VALID,Pearson,0.7548641397746276
INTERACT,Thyroid-Epithelial,VALID,Spearman,0.545268489305986
INTERACT,Thyroid-Epithelial,VALID,AUC,0.891206292830795
INTERACT,Thyroid-Epithelial,TEST,Pearson,0.7543576256443735
INTERACT,Thyroid-Epithelial,TEST,Spearman,0.5327986485880437
INTERACT,Thyroid-Epithelial,TEST,AUC,0.8905054559942649
INTERACT,Tonsil-Palatine-Epithelial,VALID,Pearson,0.7195559668552867
INTERACT,Tonsil-Palatine-Epithelial,VALID,Spearman,0.6356967450969995
INTERACT,Tonsil-Palatine-Epithelial,VALID,AUC,0.8684111140300902
INTERACT,Tonsil-Palatine-Epithelial,TEST,Pearson,0.7257180278335644
INTERACT,Tonsil-Palatine-Epithelial,TEST,Spearman,0.6349762631737802
INTERACT,Tonsil-Palatine-Epithelial,TEST,AUC,0.870459855128747
INTERACT,GSM5652176_Adipocytes-Z000000T7,SAMPLE_VALID,Pearson,0.682204231005957
INTERACT,GSM5652176_Adipocytes-Z000000T7,SAMPLE_VALID,Spearman,0.5619343282817129
INTERACT,GSM5652176_Adipocytes-Z000000T7,SAMPLE_VALID,AUC,0.8604538930039709
INTERACT,GSM5652176_Adipocytes-Z000000T7,SAMPLE_TEST,Pearson,0.700373186938855
INTERACT,GSM5652176_Adipocytes-Z000000T7,SAMPLE_TEST,Spearman,0.5974446766674183
INTERACT,GSM5652176_Adipocytes-Z000000T7,SAMPLE_TEST,AUC,0.8771747932753913
INTERACT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,SAMPLE_VALID,Pearson,0.652100751454059
INTERACT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,SAMPLE_VALID,Spearman,0.529792743796703
INTERACT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,SAMPLE_VALID,AUC,0.8465238250080662
INTERACT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,SAMPLE_TEST,Pearson,0.6747587476684719
INTERACT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,SAMPLE_TEST,Spearman,0.5682388378778931
INTERACT,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,SAMPLE_TEST,AUC,0.8661293750914123
INTERACT,GSM5652179_Aorta-Endothel-Z00000422,SAMPLE_VALID,Pearson,0.6567734168597302
INTERACT,GSM5652179_Aorta-Endothel-Z00000422,SAMPLE_VALID,Spearman,0.529837508088429
INTERACT,GSM5652179_Aorta-Endothel-Z00000422,SAMPLE_VALID,AUC,0.8445938911233868
INTERACT,GSM5652179_Aorta-Endothel-Z00000422,SAMPLE_TEST,Pearson,0.6836861444215653
INTERACT,GSM5652179_Aorta-Endothel-Z00000422,SAMPLE_TEST,Spearman,0.5684533320791574
INTERACT,GSM5652179_Aorta-Endothel-Z00000422,SAMPLE_TEST,AUC,0.8677034659193129
INTERACT,GSM5652321_Epidermal-Keratinocytes-Z00000424,SAMPLE_VALID,Pearson,0.6383741532697733
INTERACT,GSM5652321_Epidermal-Keratinocytes-Z00000424,SAMPLE_VALID,Spearman,0.511257806006564
INTERACT,GSM5652321_Epidermal-Keratinocytes-Z00000424,SAMPLE_VALID,AUC,0.8373934212036327
INTERACT,GSM5652321_Epidermal-Keratinocytes-Z00000424,SAMPLE_TEST,Pearson,0.6597272821523548
INTERACT,GSM5652321_Epidermal-Keratinocytes-Z00000424,SAMPLE_TEST,Spearman,0.5513268756185475
INTERACT,GSM5652321_Epidermal-Keratinocytes-Z00000424,SAMPLE_TEST,AUC,0.8587953532077149
INTERACT,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_VALID,Pearson,0.6670308562318515
INTERACT,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_VALID,Spearman,0.5320461431540584
INTERACT,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_VALID,AUC,0.8436885524506017
INTERACT,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_TEST,Pearson,0.6882789680458116
INTERACT,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_TEST,Spearman,0.572480398144222
INTERACT,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_TEST,AUC,0.8644937667778152
INTERACT,GSM5652338_Prostate-Epithelial-Z000000RV,SAMPLE_VALID,Pearson,0.6497717637602736
INTERACT,GSM5652338_Prostate-Epithelial-Z000000RV,SAMPLE_VALID,Spearman,0.5298621837858208
INTERACT,GSM5652338_Prostate-Epithelial-Z000000RV,SAMPLE_VALID,AUC,0.847677783592336
INTERACT,GSM5652338_Prostate-Epithelial-Z000000RV,SAMPLE_TEST,Pearson,0.6714232074829961
INTERACT,GSM5652338_Prostate-Epithelial-Z000000RV,SAMPLE_TEST,Spearman,0.567578563450264
INTERACT,GSM5652338_Prostate-Epithelial-Z000000RV,SAMPLE_TEST,AUC,0.8683028977938705
INTERACT,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_VALID,Pearson,0.6847948832781258
INTERACT,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_VALID,Spearman,0.5559169988907057
INTERACT,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_VALID,AUC,0.8556826351095127
INTERACT,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_TEST,Pearson,0.7039059550395016
INTERACT,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_TEST,Spearman,0.5919945983235421
INTERACT,GSM5652198_Colon-Fibroblasts-Z0000042A,SAMPLE_TEST,AUC,0.8737620613003545
INTERACT,GSM5652342_Bladder-Epithelial-Z000000QM,SAMPLE_VALID,Pearson,0.61537235924468
INTERACT,GSM5652342_Bladder-Epithelial-Z000000QM,SAMPLE_VALID,Spearman,0.4976677155730864
INTERACT,GSM5652342_Bladder-Epithelial-Z000000QM,SAMPLE_VALID,AUC,0.8297406011562166
INTERACT,GSM5652342_Bladder-Epithelial-Z000000QM,SAMPLE_TEST,Pearson,0.6421733787000771
INTERACT,GSM5652342_Bladder-Epithelial-Z000000QM,SAMPLE_TEST,Spearman,0.537833997508233
INTERACT,GSM5652342_Bladder-Epithelial-Z000000QM,SAMPLE_TEST,AUC,0.8522019670120144
INTERACT,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_VALID,Pearson,0.6524813921242717
INTERACT,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_VALID,Spearman,0.5155157579153795
INTERACT,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_VALID,AUC,0.84130486250289
INTERACT,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_TEST,Pearson,0.6725318887780731
INTERACT,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_TEST,Spearman,0.545335301023406
INTERACT,GSM5652200_Heart-Fibroblasts-Z0000043R,SAMPLE_TEST,AUC,0.8594943259064654
INTERACT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2,SAMPLE_VALID,Pearson,0.6661636388362824
INTERACT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2,SAMPLE_VALID,Spearman,0.5356371203076266
INTERACT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2,SAMPLE_VALID,AUC,0.8548462079993917
INTERACT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2,SAMPLE_TEST,Pearson,0.6939962684078383
INTERACT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2,SAMPLE_TEST,Spearman,0.5753976792634349
INTERACT,GSM5652347_Breast-Luminal-Epithelial-Z000000V2,SAMPLE_TEST,AUC,0.8773592016087429
INTERACT,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_VALID,Pearson,0.6837682928151373
INTERACT,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_VALID,Spearman,0.5514350021809284
INTERACT,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_VALID,AUC,0.85663140794877
INTERACT,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_TEST,Pearson,0.7003691575888288
INTERACT,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_TEST,Spearman,0.5878350400411125
INTERACT,GSM5652204_Dermal-Fibroblasts-Z00000423,SAMPLE_TEST,AUC,0.8746080055692832
INTERACT,GSM5652350_Breast-Basal-Epithelial-Z000000V6,SAMPLE_VALID,Pearson,0.6742378648948406
INTERACT,GSM5652350_Breast-Basal-Epithelial-Z000000V6,SAMPLE_VALID,Spearman,0.5428850138260513
INTERACT,GSM5652350_Breast-Basal-Epithelial-Z000000V6,SAMPLE_VALID,AUC,0.8568453675386797
INTERACT,GSM5652350_Breast-Basal-Epithelial-Z000000V6,SAMPLE_TEST,Pearson,0.6866764959653799
INTERACT,GSM5652350_Breast-Basal-Epithelial-Z000000V6,SAMPLE_TEST,Spearman,0.579857067180282
INTERACT,GSM5652350_Breast-Basal-Epithelial-Z000000V6,SAMPLE_TEST,AUC,0.875030968803676
INTERACT,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_VALID,Pearson,0.6919609772066162
INTERACT,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_VALID,Spearman,0.5615183025829338
INTERACT,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_VALID,AUC,0.8606781242138977
INTERACT,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_TEST,Pearson,0.7077113783878981
INTERACT,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_TEST,Spearman,0.5947453779512184
INTERACT,GSM5652205_Skeletal-Muscle-Z00000427,SAMPLE_TEST,AUC,0.8757180355673347
INTERACT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,SAMPLE_VALID,Pearson,0.6552766322511238
INTERACT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,SAMPLE_VALID,Spearman,0.5323218211385979
INTERACT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,SAMPLE_VALID,AUC,0.8453343047606773
INTERACT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,SAMPLE_TEST,Pearson,0.6752789530998938
INTERACT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,SAMPLE_TEST,Spearman,0.5681302754908466
INTERACT,GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,SAMPLE_TEST,AUC,0.8627453646360449
INTERACT,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_VALID,Pearson,0.6603890792070856
INTERACT,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_VALID,Spearman,0.5292075238139285
INTERACT,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_VALID,AUC,0.8446526208065894
INTERACT,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_TEST,Pearson,0.6762434543753266
INTERACT,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_TEST,Spearman,0.5574384962140365
INTERACT,GSM5652207_Aorta-Smooth-Muscle-Z0000041U,SAMPLE_TEST,AUC,0.8600513490359637
INTERACT,GSM5652358_Gallbladder-Epithelial-Z00000432,SAMPLE_VALID,Pearson,0.6306010876589674
INTERACT,GSM5652358_Gallbladder-Epithelial-Z00000432,SAMPLE_VALID,Spearman,0.4978577824186013
INTERACT,GSM5652358_Gallbladder-Epithelial-Z00000432,SAMPLE_VALID,AUC,0.8371588267963384
INTERACT,GSM5652358_Gallbladder-Epithelial-Z00000432,SAMPLE_TEST,Pearson,0.6602696936724082
INTERACT,GSM5652358_Gallbladder-Epithelial-Z00000432,SAMPLE_TEST,Spearman,0.5484236835208387
INTERACT,GSM5652358_Gallbladder-Epithelial-Z00000432,SAMPLE_TEST,AUC,0.8606546658714864
INTERACT,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_VALID,Pearson,0.6784437559123326
INTERACT,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_VALID,Spearman,0.5267668524782209
INTERACT,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_VALID,AUC,0.8502114858993688
INTERACT,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_TEST,Pearson,0.6993217648291324
INTERACT,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_TEST,Spearman,0.5705684935722887
INTERACT,GSM5652215_Heart-Cardiomyocyte-Z0000044P,SAMPLE_TEST,AUC,0.8712254655716091
INTERACT,GSM5652359_Gastric-fundus-Epithelial-Z000000RX,SAMPLE_VALID,Pearson,0.6314372341239892
INTERACT,GSM5652359_Gastric-fundus-Epithelial-Z000000RX,SAMPLE_VALID,Spearman,0.5038611730019469
INTERACT,GSM5652359_Gastric-fundus-Epithelial-Z000000RX,SAMPLE_VALID,AUC,0.8349025138584136
INTERACT,GSM5652359_Gastric-fundus-Epithelial-Z000000RX,SAMPLE_TEST,Pearson,0.6591806519702587
INTERACT,GSM5652359_Gastric-fundus-Epithelial-Z000000RX,SAMPLE_TEST,Spearman,0.5474446999177174
INTERACT,GSM5652359_Gastric-fundus-Epithelial-Z000000RX,SAMPLE_TEST,AUC,0.8592952595062308
INTERACT,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_VALID,Pearson,0.6465610792782887
INTERACT,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_VALID,Spearman,0.5349718170283659
INTERACT,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_VALID,AUC,0.8422888634957753
INTERACT,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_TEST,Pearson,0.6725368398133389
INTERACT,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_TEST,Spearman,0.5674371023688771
INTERACT,GSM5652218_Bone-Osteoblasts-Z0000042Z,SAMPLE_TEST,AUC,0.8621965746787942
INTERACT,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_VALID,Pearson,0.7411015598762467
INTERACT,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_VALID,Spearman,0.6026099110629608
INTERACT,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_VALID,AUC,0.8958054716460369
INTERACT,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_TEST,Pearson,0.7454844683442953
INTERACT,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_TEST,Spearman,0.6313945549943049
INTERACT,GSM5652219_Oligodendrocytes-Z000000TK,SAMPLE_TEST,AUC,0.9071347633184779
INTERACT,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_VALID,Pearson,0.7223064566276273
INTERACT,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_VALID,Spearman,0.5952677515833419
INTERACT,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_VALID,AUC,0.8860136007028387
INTERACT,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_TEST,Pearson,0.7330357954921686
INTERACT,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_TEST,Spearman,0.627657346135896
INTERACT,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_TEST,AUC,0.8985508160933015
INTERACT,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_VALID,Pearson,0.6527445770791204
INTERACT,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_VALID,Spearman,0.4871429118732556
INTERACT,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_VALID,AUC,0.8243659340640264
INTERACT,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_TEST,Pearson,0.6782232965951254
INTERACT,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_TEST,Spearman,0.5288446626434735
INTERACT,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_TEST,AUC,0.8495163422334764
INTERACT,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_VALID,Pearson,0.6742326916156057
INTERACT,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_VALID,Spearman,0.5386653449316118
INTERACT,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_VALID,AUC,0.8541628166131554
INTERACT,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_TEST,Pearson,0.6996988813886387
INTERACT,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_TEST,Spearman,0.5820803313459437
INTERACT,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_TEST,AUC,0.876030221174701
INTERACT,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_VALID,Pearson,0.6304074313336568
INTERACT,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_VALID,Spearman,0.5025883311461203
INTERACT,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_VALID,AUC,0.8286619160052794
INTERACT,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_TEST,Pearson,0.6571582532139058
INTERACT,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_TEST,Spearman,0.5399724087306391
INTERACT,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_TEST,AUC,0.8494337780883449
INTERACT,GSM5652247_Pancreas-Delta-Z00000451,SAMPLE_VALID,Pearson,0.6641106828229354
INTERACT,GSM5652247_Pancreas-Delta-Z00000451,SAMPLE_VALID,Spearman,0.5297304610133706
INTERACT,GSM5652247_Pancreas-Delta-Z00000451,SAMPLE_VALID,AUC,0.8448504473012506
INTERACT,GSM5652247_Pancreas-Delta-Z00000451,SAMPLE_TEST,Pearson,0.6908797713156112
INTERACT,GSM5652247_Pancreas-Delta-Z00000451,SAMPLE_TEST,Spearman,0.5729643776448443
INTERACT,GSM5652247_Pancreas-Delta-Z00000451,SAMPLE_TEST,AUC,0.8670000445246013
INTERACT,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_VALID,Pearson,0.6685492793330742
INTERACT,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_VALID,Spearman,0.5282489453010935
INTERACT,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_VALID,AUC,0.8449796868211631
INTERACT,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_TEST,Pearson,0.690578736483105
INTERACT,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_TEST,Spearman,0.5672126579993525
INTERACT,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_TEST,AUC,0.8655058831654653
INTERACT,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_VALID,Pearson,0.6655483642796122
INTERACT,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_VALID,Spearman,0.5228711865533534
INTERACT,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_VALID,AUC,0.841246361631864
INTERACT,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_TEST,Pearson,0.6905822377410173
INTERACT,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_TEST,Spearman,0.5651727737790572
INTERACT,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_TEST,AUC,0.8636872231573742
INTERACT,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_VALID,Pearson,0.6805393612703523
INTERACT,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_VALID,Spearman,0.5275176592866455
INTERACT,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_VALID,AUC,0.8487892660299234
INTERACT,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_TEST,Pearson,0.6954055596954216
INTERACT,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_TEST,Spearman,0.5665277356542968
INTERACT,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_TEST,AUC,0.8650397955437037
INTERACT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,SAMPLE_VALID,Pearson,0.6241599916271985
INTERACT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,SAMPLE_VALID,Spearman,0.5165075614526213
INTERACT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,SAMPLE_VALID,AUC,0.8356852627339703
INTERACT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,SAMPLE_TEST,Pearson,0.6486079325423059
INTERACT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,SAMPLE_TEST,Spearman,0.5545997746419703
INTERACT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,SAMPLE_TEST,AUC,0.8581380625105499
INTERACT,GSM5652267_Fallopian-Epithelial-Z000000Q7,SAMPLE_VALID,Pearson,0.6654084121630899
