model,track,split,metric,value
iDNA-ABT,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_VALID,AUC,0.7781172000820813
iDNA-ABT,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_TEST,Spearman,0.4330044001046069
iDNA-ABT,GSM5652223_Cortex-Neuron-Z000000TF,SAMPLE_TEST,AUC,0.8032595623038412
iDNA-ABT,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_VALID,Spearman,0.2801399195782542
iDNA-ABT,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_VALID,AUC,0.6993205332581459
iDNA-ABT,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_TEST,Spearman,0.3419952209689731
iDNA-ABT,GSM5652233_Liver-Hepatocytes-Z000000R3,SAMPLE_TEST,AUC,0.7290754422680749
iDNA-ABT,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_VALID,Spearman,0.3368009995774934
iDNA-ABT,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_VALID,AUC,0.7222688775037108
iDNA-ABT,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_TEST,Spearman,0.4026399628292979
iDNA-ABT,GSM5652239_Pancreas-Duct-Z0000043T,SAMPLE_TEST,AUC,0.7565630253856128
iDNA-ABT,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_VALID,Spearman,0.3821961993468423
iDNA-ABT,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_VALID,AUC,0.7051937763197799
iDNA-ABT,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_TEST,Spearman,0.4112680724556242
iDNA-ABT,GSM5652243_Pancreas-Acinar-Z000000QX,SAMPLE_TEST,AUC,0.7236099645817466
iDNA-ABT,GSM5652247_Pancreas-Delta-Z00000451,SAMPLE_VALID,Spearman,0.3607881003932895
iDNA-ABT,GSM5652247_Pancreas-Delta-Z00000451,SAMPLE_VALID,AUC,0.7453037856031046
iDNA-ABT,GSM5652247_Pancreas-Delta-Z00000451,SAMPLE_TEST,Spearman,0.4138613528768089
iDNA-ABT,GSM5652247_Pancreas-Delta-Z00000451,SAMPLE_TEST,AUC,0.7648415619855753
iDNA-ABT,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_VALID,Spearman,0.3597920965913292
iDNA-ABT,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_VALID,AUC,0.7450039581003813
iDNA-ABT,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_TEST,Spearman,0.4119440611490818
iDNA-ABT,GSM5652250_Pancreas-Beta-Z00000452,SAMPLE_TEST,AUC,0.7650870178846966
iDNA-ABT,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_VALID,Spearman,0.3732929989332126
iDNA-ABT,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_VALID,AUC,0.746620952650467
iDNA-ABT,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_TEST,Spearman,0.4219201396261156
iDNA-ABT,GSM5652253_Pancreas-Alpha-Z00000453,SAMPLE_TEST,AUC,0.7686550500860025
iDNA-ABT,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_VALID,Spearman,0.3598087382317751
iDNA-ABT,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_VALID,AUC,0.7407659549868661
iDNA-ABT,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_TEST,Spearman,0.4062690844017864
iDNA-ABT,GSM5652264_Thyroid-Epithelial-Z0000042S,SAMPLE_TEST,AUC,0.76645326544497
iDNA-ABT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,SAMPLE_VALID,Spearman,0.3686207507777464
iDNA-ABT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,SAMPLE_VALID,AUC,0.6979159709517134
iDNA-ABT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,SAMPLE_TEST,Spearman,0.4220117117641696
iDNA-ABT,GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,SAMPLE_TEST,AUC,0.7228098629367694
iDNA-ABT,GSM5652267_Fallopian-Epithelial-Z000000Q7,SAMPLE_VALID,Spearman,0.3547700135215433
iDNA-ABT,GSM5652267_Fallopian-Epithelial-Z000000Q7,SAMPLE_VALID,AUC,0.7224605071013415
iDNA-ABT,GSM5652267_Fallopian-Epithelial-Z000000Q7,SAMPLE_TEST,Spearman,0.4244752566262166
iDNA-ABT,GSM5652267_Fallopian-Epithelial-Z000000Q7,SAMPLE_TEST,AUC,0.7555080302220561
iDNA-ABT,GSM5652270_Ovary-Epithelial-Z000000QT,SAMPLE_VALID,Spearman,0.3012749295371228
iDNA-ABT,GSM5652270_Ovary-Epithelial-Z000000QT,SAMPLE_VALID,AUC,0.6942043428384879
iDNA-ABT,GSM5652270_Ovary-Epithelial-Z000000QT,SAMPLE_TEST,Spearman,0.3774196820871718
iDNA-ABT,GSM5652270_Ovary-Epithelial-Z000000QT,SAMPLE_TEST,AUC,0.73350447003137
iDNA-ABT,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,SAMPLE_VALID,Spearman,0.4084296980453983
iDNA-ABT,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,SAMPLE_VALID,AUC,0.7286961117264592
iDNA-ABT,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,SAMPLE_TEST,Spearman,0.4386948644660959
iDNA-ABT,GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,SAMPLE_TEST,AUC,0.7474873699388376
iDNA-ABT,GSM5652277_Blood-T-CD3-Z000000TV,SAMPLE_VALID,Spearman,0.1823493843381251
iDNA-ABT,GSM5652277_Blood-T-CD3-Z000000TV,SAMPLE_VALID,AUC,0.6816839495068406
iDNA-ABT,GSM5652277_Blood-T-CD3-Z000000TV,SAMPLE_TEST,Spearman,0.2539560435823665
iDNA-ABT,GSM5652277_Blood-T-CD3-Z000000TV,SAMPLE_TEST,AUC,0.7264319913600332
iDNA-ABT,GSM5652299_Blood-NK-Z000000TM,SAMPLE_VALID,Spearman,0.2432344174019311
iDNA-ABT,GSM5652299_Blood-NK-Z000000TM,SAMPLE_VALID,AUC,0.7006501928219137
iDNA-ABT,GSM5652299_Blood-NK-Z000000TM,SAMPLE_TEST,Spearman,0.309509136574861
iDNA-ABT,GSM5652299_Blood-NK-Z000000TM,SAMPLE_TEST,AUC,0.7459278215294575
iDNA-ABT,GSM5652302_Blood-Monocytes-Z000000TP,SAMPLE_VALID,Spearman,0.1432083807607315
iDNA-ABT,GSM5652302_Blood-Monocytes-Z000000TP,SAMPLE_VALID,AUC,0.670285945913092
iDNA-ABT,GSM5652302_Blood-Monocytes-Z000000TP,SAMPLE_TEST,Spearman,0.224117345360361
iDNA-ABT,GSM5652302_Blood-Monocytes-Z000000TP,SAMPLE_TEST,AUC,0.7181809385399818
iDNA-ABT,GSM5652313_Blood-Granulocytes-Z000000TZ,SAMPLE_VALID,Spearman,0.3115836871095946
iDNA-ABT,GSM5652313_Blood-Granulocytes-Z000000TZ,SAMPLE_VALID,AUC,0.7305177790729189
iDNA-ABT,GSM5652313_Blood-Granulocytes-Z000000TZ,SAMPLE_TEST,Spearman,0.3739019935321719
iDNA-ABT,GSM5652313_Blood-Granulocytes-Z000000TZ,SAMPLE_TEST,AUC,0.7669182652311504
iDNA-ABT,GSM5652317_Blood-B-Z000000UB,SAMPLE_VALID,Spearman,0.2573909614022378
iDNA-ABT,GSM5652317_Blood-B-Z000000UB,SAMPLE_VALID,AUC,0.707525415322909
iDNA-ABT,GSM5652317_Blood-B-Z000000UB,SAMPLE_TEST,Spearman,0.3155739405034419
iDNA-ABT,GSM5652317_Blood-B-Z000000UB,SAMPLE_TEST,AUC,0.7462879130109158
iDNA-ABT,GSM5652370_Colon-Right-Epithelial-Z000000V0,SAMPLE_VALID,Spearman,0.3242381520758433
iDNA-ABT,GSM5652370_Colon-Right-Epithelial-Z000000V0,SAMPLE_VALID,AUC,0.6926958466948149
iDNA-ABT,GSM5652370_Colon-Right-Epithelial-Z000000V0,SAMPLE_TEST,Spearman,0.3852123107672034
iDNA-ABT,GSM5652370_Colon-Right-Epithelial-Z000000V0,SAMPLE_TEST,AUC,0.7232214539973998
iDNA-ABT,GSM5652378_Small-int-Epithelial-Z0000042V,SAMPLE_VALID,Spearman,0.290955545561248
iDNA-ABT,GSM5652378_Small-int-Epithelial-Z0000042V,SAMPLE_VALID,AUC,0.6833571797100237
iDNA-ABT,GSM5652378_Small-int-Epithelial-Z0000042V,SAMPLE_TEST,Spearman,0.3617580464483945
iDNA-ABT,GSM5652378_Small-int-Epithelial-Z0000042V,SAMPLE_TEST,AUC,0.7155344466060978
CpGenie,Adipocytes,VALID,Spearman,0.5865571418675235
CpGenie,Adipocytes,VALID,AUC,0.8665998450475538
CpGenie,Adipocytes,TEST,Spearman,0.5859477027138854
CpGenie,Adipocytes,TEST,AUC,0.8680764391394217
CpGenie,Adipocytes,cell type specific,Spearman,-0.06847751140475306
CpGenie,Adipocytes,cell type specific,AUC,0.5828908554572271
CpGenie,Aorta-Endothel,VALID,Spearman,0.5544940963730104
CpGenie,Aorta-Endothel,VALID,AUC,0.843162643813179
CpGenie,Aorta-Endothel,TEST,Spearman,0.5513474749346577
CpGenie,Aorta-Endothel,TEST,AUC,0.8408879826259654
CpGenie,Aorta-Endothel,cell type specific,Spearman,0.3528153907709515
CpGenie,Aorta-Endothel,cell type specific,AUC,0.723447612866658
CpGenie,Aorta-Smooth-Muscle,VALID,Spearman,0.5805612919502655
CpGenie,Aorta-Smooth-Muscle,VALID,AUC,0.8121309060357034
CpGenie,Aorta-Smooth-Muscle,TEST,Spearman,0.5788139818972218
CpGenie,Aorta-Smooth-Muscle,TEST,AUC,0.8089102637455786
CpGenie,Aorta-Smooth-Muscle,cell type specific,Spearman,0.3525254667055701
CpGenie,Aorta-Smooth-Muscle,cell type specific,AUC,0.6440261900067206
CpGenie,Bladder-Epithelial,VALID,Spearman,0.5353356756894034
CpGenie,Bladder-Epithelial,VALID,AUC,0.8421817343294172
CpGenie,Bladder-Epithelial,TEST,Spearman,0.5327722516184746
CpGenie,Bladder-Epithelial,TEST,AUC,0.8401132637728097
CpGenie,Bladder-Epithelial,cell type specific,Spearman,0.163582972700775
CpGenie,Bladder-Epithelial,cell type specific,AUC,0.5781025076144983
CpGenie,Blood-B,VALID,Spearman,0.4764769869669889
CpGenie,Blood-B,VALID,AUC,0.8538896158891768
CpGenie,Blood-B,TEST,Spearman,0.4690597378932757
CpGenie,Blood-B,TEST,AUC,0.8516975445294739
CpGenie,Blood-B,cell type specific,Spearman,0.0364358178002713
CpGenie,Blood-B,cell type specific,AUC,0.5774830879973982
CpGenie,Blood-Granulocytes,VALID,Spearman,0.4634862263249743
CpGenie,Blood-Granulocytes,VALID,AUC,0.8698214130565214
CpGenie,Blood-Granulocytes,TEST,Spearman,0.4572042050967927
CpGenie,Blood-Granulocytes,TEST,AUC,0.8701977306555748
CpGenie,Blood-Granulocytes,cell type specific,Spearman,0.1631863760491207
CpGenie,Blood-Granulocytes,cell type specific,AUC,0.6233108165567786
CpGenie,Blood-Monocytes,VALID,Spearman,0.4417195935305399
CpGenie,Blood-Monocytes,VALID,AUC,0.8699929987078061
CpGenie,Blood-Monocytes,TEST,Spearman,0.4342137584062137
CpGenie,Blood-Monocytes,TEST,AUC,0.8686602332888056
CpGenie,Blood-Monocytes,cell type specific,Spearman,0.09278487258307304
CpGenie,Blood-Monocytes,cell type specific,AUC,0.5984959997547151
CpGenie,Blood-NK,VALID,Spearman,0.4716562169356107
CpGenie,Blood-NK,VALID,AUC,0.8747934464061692
CpGenie,Blood-NK,TEST,Spearman,0.4618957473570403
CpGenie,Blood-NK,TEST,AUC,0.8734643102462243
CpGenie,Blood-NK,cell type specific,Spearman,0.4510369204972565
CpGenie,Blood-NK,cell type specific,AUC,0.5599144228861043
CpGenie,Blood-T-CD3,VALID,Spearman,0.530338145825819
CpGenie,Blood-T-CD3,VALID,AUC,0.861397311342446
CpGenie,Blood-T-CD3,TEST,Spearman,0.5234652851582406
CpGenie,Blood-T-CD3,TEST,AUC,0.8587339564292424
CpGenie,Blood-T-CD3,cell type specific,Spearman,-0.05175359027880801
CpGenie,Blood-T-CD3,cell type specific,AUC,0.3278260136579985
CpGenie,Bone-Osteoblasts,VALID,Spearman,0.6047416751521172
CpGenie,Bone-Osteoblasts,VALID,AUC,0.8323934584626853
CpGenie,Bone-Osteoblasts,TEST,Spearman,0.6016909620377884
CpGenie,Bone-Osteoblasts,TEST,AUC,0.8318273469961769
CpGenie,Bone-Osteoblasts,cell type specific,Spearman,0.2084188039577707
CpGenie,Bone-Osteoblasts,cell type specific,AUC,0.7021903675259107
CpGenie,Bone_marrow-Erythrocyte_progenitors,VALID,Spearman,0.6179623751838306
CpGenie,Bone_marrow-Erythrocyte_progenitors,VALID,AUC,0.824390666537169
CpGenie,Bone_marrow-Erythrocyte_progenitors,TEST,Spearman,0.6139886734907212
CpGenie,Bone_marrow-Erythrocyte_progenitors,TEST,AUC,0.821656674979592
CpGenie,Bone_marrow-Erythrocyte_progenitors,cell type specific,Spearman,0.212995962886636
CpGenie,Bone_marrow-Erythrocyte_progenitors,cell type specific,AUC,0.6381524187124222
CpGenie,Breast-Basal-Epithelial,VALID,Spearman,0.455818864347782
CpGenie,Breast-Basal-Epithelial,VALID,AUC,0.8591289078370983
CpGenie,Breast-Basal-Epithelial,TEST,Spearman,0.4512340748770002
CpGenie,Breast-Basal-Epithelial,TEST,AUC,0.8588991056446352
CpGenie,Breast-Basal-Epithelial,cell type specific,Spearman,0.1227146167461715
CpGenie,Breast-Basal-Epithelial,cell type specific,AUC,0.5929746075697299
CpGenie,Breast-Luminal-Epithelial,VALID,Spearman,0.4954038830045687
CpGenie,Breast-Luminal-Epithelial,VALID,AUC,0.8618976061743103
CpGenie,Breast-Luminal-Epithelial,TEST,Spearman,0.4908849230325122
CpGenie,Breast-Luminal-Epithelial,TEST,AUC,0.8611694493848251
CpGenie,Breast-Luminal-Epithelial,cell type specific,Spearman,0.1108931530201652
CpGenie,Breast-Luminal-Epithelial,cell type specific,AUC,0.5686522958245039
CpGenie,Colon-Fibroblasts,VALID,Spearman,0.5939551322029546
CpGenie,Colon-Fibroblasts,VALID,AUC,0.8674684373926386
CpGenie,Colon-Fibroblasts,TEST,Spearman,0.591019518240001
CpGenie,Colon-Fibroblasts,TEST,AUC,0.8673521564743936
CpGenie,Colon-Fibroblasts,cell type specific,Spearman,0.2723040122071751
CpGenie,Colon-Fibroblasts,cell type specific,AUC,0.6817063729897113
CpGenie,Colon-Right-Epithelial,VALID,Spearman,0.4943431873622819
CpGenie,Colon-Right-Epithelial,VALID,AUC,0.8466015563175427
CpGenie,Colon-Right-Epithelial,TEST,Spearman,0.494509174163603
CpGenie,Colon-Right-Epithelial,TEST,AUC,0.8431378757628756
CpGenie,Colon-Right-Epithelial,cell type specific,Spearman,0.159259134165646
CpGenie,Colon-Right-Epithelial,cell type specific,AUC,0.6876541578576463
CpGenie,Cortex-Neuron,VALID,Spearman,0.4959717168431059
CpGenie,Cortex-Neuron,VALID,AUC,0.8818735819778389
CpGenie,Cortex-Neuron,TEST,Spearman,0.485499086222432
CpGenie,Cortex-Neuron,TEST,AUC,0.8712003053765761
CpGenie,Cortex-Neuron,cell type specific,Spearman,0.3452492215325513
CpGenie,Cortex-Neuron,cell type specific,AUC,0.6958539876992068
CpGenie,Dermal-Fibroblasts,VALID,Spearman,0.5667551872346118
CpGenie,Dermal-Fibroblasts,VALID,AUC,0.8456050607224649
CpGenie,Dermal-Fibroblasts,TEST,Spearman,0.5652474336845121
CpGenie,Dermal-Fibroblasts,TEST,AUC,0.8434921587829234
CpGenie,Dermal-Fibroblasts,cell type specific,Spearman,0.1016335074023142
CpGenie,Dermal-Fibroblasts,cell type specific,AUC,0.598290228979619
CpGenie,Epidermal-Keratinocytes,VALID,Spearman,0.5224377046522685
CpGenie,Epidermal-Keratinocytes,VALID,AUC,0.8512631258674939
CpGenie,Epidermal-Keratinocytes,TEST,Spearman,0.5221796392747758
CpGenie,Epidermal-Keratinocytes,TEST,AUC,0.8532122176323886
CpGenie,Epidermal-Keratinocytes,cell type specific,Spearman,0.08464899237816899
CpGenie,Epidermal-Keratinocytes,cell type specific,AUC,0.5883851747343953
CpGenie,Fallopian-Epithelial,VALID,Spearman,0.5016925819464053
CpGenie,Fallopian-Epithelial,VALID,AUC,0.859372679756427
CpGenie,Fallopian-Epithelial,TEST,Spearman,0.503675033727231
CpGenie,Fallopian-Epithelial,TEST,AUC,0.8596721262422677
CpGenie,Fallopian-Epithelial,cell type specific,Spearman,0.03958905953806442
CpGenie,Fallopian-Epithelial,cell type specific,AUC,0.659984008977526
CpGenie,Gallbladder-Epithelial,VALID,Spearman,0.4951882183942387
CpGenie,Gallbladder-Epithelial,VALID,AUC,0.8578839992645438
CpGenie,Gallbladder-Epithelial,TEST,Spearman,0.4932360753723894
CpGenie,Gallbladder-Epithelial,TEST,AUC,0.8575042868351809
CpGenie,Gallbladder-Epithelial,cell type specific,Spearman,0.04948653217665272
CpGenie,Gallbladder-Epithelial,cell type specific,AUC,0.4982209869746252
CpGenie,Gastric-fundus-Epithelial,VALID,Spearman,0.5519421102572138
CpGenie,Gastric-fundus-Epithelial,VALID,AUC,0.8488870805464974
CpGenie,Gastric-fundus-Epithelial,TEST,Spearman,0.543363297413452
CpGenie,Gastric-fundus-Epithelial,TEST,AUC,0.8457362995434524
CpGenie,Gastric-fundus-Epithelial,cell type specific,Spearman,0.1703590677661566
CpGenie,Gastric-fundus-Epithelial,cell type specific,AUC,0.5740152506541113
CpGenie,Heart-Cardiomyocyte,VALID,Spearman,0.434456468323895
CpGenie,Heart-Cardiomyocyte,VALID,AUC,0.8156497670676981
CpGenie,Heart-Cardiomyocyte,TEST,Spearman,0.4181482108730393
CpGenie,Heart-Cardiomyocyte,TEST,AUC,0.8069301175392766
CpGenie,Heart-Cardiomyocyte,cell type specific,Spearman,0.08844464826278643
CpGenie,Heart-Cardiomyocyte,cell type specific,AUC,0.6173141240030873
CpGenie,Heart-Fibroblasts,VALID,Spearman,0.5480839554048843
CpGenie,Heart-Fibroblasts,VALID,AUC,0.7870858144071338
CpGenie,Heart-Fibroblasts,TEST,Spearman,0.547954842414329
CpGenie,Heart-Fibroblasts,TEST,AUC,0.7835233243517574
CpGenie,Heart-Fibroblasts,cell type specific,Spearman,0.04728126522662928
CpGenie,Heart-Fibroblasts,cell type specific,AUC,0.537827652314162
CpGenie,Kidney-Tubular-Endothel,VALID,Spearman,0.5114318342478539
CpGenie,Kidney-Tubular-Endothel,VALID,AUC,0.8698291524443521
CpGenie,Kidney-Tubular-Endothel,TEST,Spearman,0.5088295657690985
CpGenie,Kidney-Tubular-Endothel,TEST,AUC,0.866516899548661
CpGenie,Kidney-Tubular-Endothel,cell type specific,Spearman,0.1759387745255103
CpGenie,Kidney-Tubular-Endothel,cell type specific,AUC,0.7664648141184403
CpGenie,Liver-Hepatocytes,VALID,Spearman,0.5149197723919952
CpGenie,Liver-Hepatocytes,VALID,AUC,0.8506199121905866
CpGenie,Liver-Hepatocytes,TEST,Spearman,0.511406530435216
CpGenie,Liver-Hepatocytes,TEST,AUC,0.8400864812354214
CpGenie,Liver-Hepatocytes,cell type specific,Spearman,0.02089994650546683
CpGenie,Liver-Hepatocytes,cell type specific,AUC,0.5437276225881772
CpGenie,Lung-Alveolar-Epithelial,VALID,Spearman,0.557999123274737
CpGenie,Lung-Alveolar-Epithelial,VALID,AUC,0.8598342624788964
CpGenie,Lung-Alveolar-Epithelial,TEST,Spearman,0.5516866715325757
CpGenie,Lung-Alveolar-Epithelial,TEST,AUC,0.8567965815257125
CpGenie,Lung-Alveolar-Epithelial,cell type specific,Spearman,0.2744830439489901
CpGenie,Lung-Alveolar-Epithelial,cell type specific,AUC,0.6597073101167075
CpGenie,Lung-Bronchus-Epithelial,VALID,Spearman,0.5202219164846758
CpGenie,Lung-Bronchus-Epithelial,VALID,AUC,0.8494291615728573
CpGenie,Lung-Bronchus-Epithelial,TEST,Spearman,0.5202028892224146
CpGenie,Lung-Bronchus-Epithelial,TEST,AUC,0.8506997785888292
CpGenie,Lung-Bronchus-Epithelial,cell type specific,Spearman,-0.008013840944118774
CpGenie,Lung-Bronchus-Epithelial,cell type specific,AUC,0.5254644241709926
CpGenie,Oligodendrocytes,VALID,Spearman,0.4739567403691793
CpGenie,Oligodendrocytes,VALID,AUC,0.8721355969473646
CpGenie,Oligodendrocytes,TEST,Spearman,0.4694792079643946
CpGenie,Oligodendrocytes,TEST,AUC,0.8733624547792483
CpGenie,Oligodendrocytes,cell type specific,Spearman,0.2391453837827179
CpGenie,Oligodendrocytes,cell type specific,AUC,0.6665773974953897
CpGenie,Ovary-Epithelial,VALID,Spearman,0.47948591243744
CpGenie,Ovary-Epithelial,VALID,AUC,0.8172585010620573
CpGenie,Ovary-Epithelial,TEST,Spearman,0.4748839132683015
CpGenie,Ovary-Epithelial,TEST,AUC,0.8118078428915169
CpGenie,Ovary-Epithelial,cell type specific,Spearman,0.2702790522245861
CpGenie,Ovary-Epithelial,cell type specific,AUC,0.6799908599546658
CpGenie,Pancreas-Acinar,VALID,Spearman,0.57263693691195
CpGenie,Pancreas-Acinar,VALID,AUC,0.8263582956779588
CpGenie,Pancreas-Acinar,TEST,Spearman,0.5707769155017381
CpGenie,Pancreas-Acinar,TEST,AUC,0.8228793351691877
CpGenie,Pancreas-Acinar,cell type specific,Spearman,0.06572554010027089
CpGenie,Pancreas-Acinar,cell type specific,AUC,0.5681024576162144
CpGenie,Pancreas-Alpha,VALID,Spearman,0.506904573344749
CpGenie,Pancreas-Alpha,VALID,AUC,0.8574366826429016
CpGenie,Pancreas-Alpha,TEST,Spearman,0.489207507830928
CpGenie,Pancreas-Alpha,TEST,AUC,0.8535916899737528
CpGenie,Pancreas-Alpha,cell type specific,Spearman,0.2515151126938433
CpGenie,Pancreas-Alpha,cell type specific,AUC,0.6363536227395876
CpGenie,Pancreas-Beta,VALID,Spearman,0.4930199407357402
CpGenie,Pancreas-Beta,VALID,AUC,0.8641529360713202
CpGenie,Pancreas-Beta,TEST,Spearman,0.4874053625396111
CpGenie,Pancreas-Beta,TEST,AUC,0.8559737066888108
CpGenie,Pancreas-Beta,cell type specific,Spearman,0.1492038177238036
CpGenie,Pancreas-Beta,cell type specific,AUC,0.6398056135141615
CpGenie,Pancreas-Delta,VALID,Spearman,0.5038028720269462
CpGenie,Pancreas-Delta,VALID,AUC,0.8609050218279357
CpGenie,Pancreas-Delta,TEST,Spearman,0.4989543332243548
CpGenie,Pancreas-Delta,TEST,AUC,0.8573067424905938
CpGenie,Pancreas-Delta,cell type specific,Spearman,0.1426245757089125
CpGenie,Pancreas-Delta,cell type specific,AUC,0.6264314824372711
CpGenie,Pancreas-Duct,VALID,Spearman,0.4850291632617391
CpGenie,Pancreas-Duct,VALID,AUC,0.8628714182319657
CpGenie,Pancreas-Duct,TEST,Spearman,0.4828234564245533
CpGenie,Pancreas-Duct,TEST,AUC,0.858303286558374
CpGenie,Pancreas-Duct,cell type specific,Spearman,0.09481994874122054
CpGenie,Pancreas-Duct,cell type specific,AUC,0.5631018072697727
CpGenie,Prostate-Epithelial,VALID,Spearman,0.5407661902815617
CpGenie,Prostate-Epithelial,VALID,AUC,0.8571086553923241
CpGenie,Prostate-Epithelial,TEST,Spearman,0.540433244429382
CpGenie,Prostate-Epithelial,TEST,AUC,0.8583552116049732
CpGenie,Prostate-Epithelial,cell type specific,Spearman,0.1145747710170017
CpGenie,Prostate-Epithelial,cell type specific,AUC,0.5938394036827268
CpGenie,Skeletal-Muscle,VALID,Spearman,0.5622875401276353
CpGenie,Skeletal-Muscle,VALID,AUC,0.8550257006365551
CpGenie,Skeletal-Muscle,TEST,Spearman,0.5622236749132059
CpGenie,Skeletal-Muscle,TEST,AUC,0.858561257838454
CpGenie,Skeletal-Muscle,cell type specific,Spearman,0.07737057291011157
CpGenie,Skeletal-Muscle,cell type specific,AUC,0.7075746489639171
CpGenie,Small-int-Epithelial,VALID,Spearman,0.5055608993950064
CpGenie,Small-int-Epithelial,VALID,AUC,0.8417270474737307
CpGenie,Small-int-Epithelial,TEST,Spearman,0.5084004899308074
CpGenie,Small-int-Epithelial,TEST,AUC,0.8382907536882525
CpGenie,Small-int-Epithelial,cell type specific,Spearman,0.2115801366406705
CpGenie,Small-int-Epithelial,cell type specific,AUC,0.639101303146495
CpGenie,Thyroid-Epithelial,VALID,Spearman,0.4740037393708288
CpGenie,Thyroid-Epithelial,VALID,AUC,0.8640329950774588
CpGenie,Thyroid-Epithelial,TEST,Spearman,0.4625324700043476
CpGenie,Thyroid-Epithelial,TEST,AUC,0.8634696167722218
CpGenie,Thyroid-Epithelial,cell type specific,Spearman,0.2286379031305906
CpGenie,Thyroid-Epithelial,cell type specific,AUC,0.562444704009642
CpGenie,Tonsil-Palatine-Epithelial,VALID,Spearman,0.5552261346479506
CpGenie,Tonsil-Palatine-Epithelial,VALID,AUC,0.8331720715165785
CpGenie,Tonsil-Palatine-Epithelial,TEST,Spearman,0.5537431071508204
CpGenie,Tonsil-Palatine-Epithelial,TEST,AUC,0.8337681833292877
CpGenie,GSM5652176_Adipocytes-Z000000T7,SAMPLE_VALID,Spearman,0.6412201429774539
CpGenie,GSM5652176_Adipocytes-Z000000T7,SAMPLE_VALID,AUC,0.8673046048985887
CpGenie,GSM5652176_Adipocytes-Z000000T7,SAMPLE_TEST,Spearman,0.6706754722140729
CpGenie,GSM5652176_Adipocytes-Z000000T7,SAMPLE_TEST,AUC,0.8828252766540768
CpGenie,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,SAMPLE_VALID,Spearman,0.5876559828310717
CpGenie,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,SAMPLE_VALID,AUC,0.8435583260365986
CpGenie,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,SAMPLE_TEST,Spearman,0.6253392489298373
CpGenie,GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,SAMPLE_TEST,AUC,0.8539631977503152
CpGenie,GSM5652179_Aorta-Endothel-Z00000422,SAMPLE_VALID,Spearman,0.5736568862341093
CpGenie,GSM5652179_Aorta-Endothel-Z00000422,SAMPLE_VALID,AUC,0.8566593615631193
CpGenie,GSM5652179_Aorta-Endothel-Z00000422,SAMPLE_TEST,Spearman,0.5985052793256549
CpGenie,GSM5652179_Aorta-Endothel-Z00000422,SAMPLE_TEST,AUC,0.8691867472581922
CpGenie,GSM5652321_Epidermal-Keratinocytes-Z00000424,SAMPLE_VALID,Spearman,0.564490329113009
CpGenie,GSM5652321_Epidermal-Keratinocytes-Z00000424,SAMPLE_VALID,AUC,0.8433039463408625
CpGenie,GSM5652321_Epidermal-Keratinocytes-Z00000424,SAMPLE_TEST,Spearman,0.6160632093737051
CpGenie,GSM5652321_Epidermal-Keratinocytes-Z00000424,SAMPLE_TEST,AUC,0.867214609721892
CpGenie,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_VALID,Spearman,0.5615205432770977
CpGenie,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_VALID,AUC,0.8741266198885836
CpGenie,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_TEST,Spearman,0.5938511940369778
CpGenie,GSM5652189_Kidney-Tubular-Endothel-Z0000042R,SAMPLE_TEST,AUC,0.8860285702708868
CpGenie,GSM5652338_Prostate-Epithelial-Z000000RV,SAMPLE_VALID,Spearman,0.5947342754577228
