model,recall,precision
Melody-ST,0.9880184940300794,0.8629488743133727
Melody-ST,0.9880098405777684,0.8629635404579901
Melody-ST,0.9880037511113277,0.8629806884782575
Melody-ST,0.9879973411466528,0.8629915175946922
Melody-ST,0.9879877261996408,0.8630096948759655
Melody-ST,0.9879787522490964,0.8630260170385986
Melody-ST,0.9879733037791228,0.863042761900789
Melody-ST,0.987964650326812,0.863056949456437
Melody-ST,0.9879543943833324,0.8630733625153503
Melody-ST,0.987945420432788,0.8630933131288865
Melody-ST,0.9879386899698795,0.863108941530525
Melody-ST,0.9879322800052048,0.863125092403016
Melody-ST,0.9879242675493616,0.8631383938521987
Melody-ST,0.9879156140970508,0.8631540363111753
Melody-ST,0.9879072811429735,0.8631721350748678
Melody-ST,0.9879015121747664,0.8631873989587624
Melody-ST,0.9878938202171568,0.8632055762789708
Melody-ST,0.9878877307507158,0.8632246714195577
Melody-ST,0.9878800387931064,0.8632421255691208
Melody-ST,0.987872987831964,0.8632598990628868
Melody-ST,0.987865936870822,0.8632786406817989
Melody-ST,0.9878595269061472,0.8632926240408519
Melody-ST,0.9878531169414724,0.8633058826231459
Melody-ST,0.9878431814962269,0.8633223478743614
Melody-ST,0.9878374125280196,0.8633381025901883
Melody-ST,0.98782972057041,0.8633548375892264
Melody-ST,0.9878204261216316,0.863370898439196
Melody-ST,0.9878130546622558,0.8633847712215255
Melody-ST,0.987804401209945,0.8634033289641507
Melody-ST,0.9877986322417376,0.8634190877274371
Melody-ST,0.9877899787894268,0.8634354704870186
Melody-ST,0.9877810048388824,0.8634489130745392
Melody-ST,0.9877726718848052,0.8634730770437644
Melody-ST,0.987764659428962,0.8634859103432857
Melody-ST,0.9877576084678196,0.8635041815711635
Melody-ST,0.9877515190013788,0.8635201490603176
Melody-ST,0.9877441475420028,0.8635340287216853
Melody-ST,0.9877348530932246,0.8635534869019988
Melody-ST,0.9877294046232512,0.8635705012725791
Melody-ST,0.9877220331638752,0.8635860771844559
Melody-ST,0.9877156231992006,0.8636008005465506
Melody-ST,0.9877069697468898,0.8636142890170171
Melody-ST,0.9877012007786824,0.8636317524300929
Melody-ST,0.9876928678246054,0.8636460066479966
Melody-ST,0.987684855368762,0.8636595736571411
Melody-ST,0.9876794068987884,0.8636727208114942
Melody-ST,0.9876707534464778,0.8636896015255464
Melody-ST,0.9876630614888682,0.8637053874224342
Melody-ST,0.9876531260436224,0.8637228434522701
Melody-ST,0.9876470365771814,0.8637448745262729
Melody-ST,0.9876396651178057,0.8637633646670494
Melody-ST,0.9876338961495984,0.8637839837870112
Melody-ST,0.9876274861849236,0.8637965372879954
Melody-ST,0.987619794227314,0.8638135393432131
Melody-ST,0.9876108202767696,0.8638282102373709
Melody-ST,0.9876063333014972,0.8638453535967158
Melody-ST,0.98759800034742,0.8638639772360914
Melody-ST,0.9875893468951092,0.8638784465983489
Melody-ST,0.9875826164322008,0.8639001694775075
Melody-ST,0.987572680986955,0.8639130347015608
Melody-ST,0.9875646685311116,0.8639321850656415
Melody-ST,0.9875566560752684,0.8639457651526133
Melody-ST,0.98754992561236,0.8639628898955494
Melody-ST,0.9875422336547504,0.8639752982638742
Melody-ST,0.9875332597042058,0.8639899772761431
Melody-ST,0.987528131732466,0.8640082642542403
Melody-ST,0.9875223627642588,0.864023810772333
Melody-ST,0.987513709311948,0.864039984083091
Melody-ST,0.987504094364936,0.864056286223151
Melody-ST,0.9874964024073264,0.8640730603339485
Melody-ST,0.9874903129408854,0.8640863909709702
Melody-ST,0.9874819799868084,0.8640996977276003
Melody-ST,0.9874742880291988,0.8641174436420452
Melody-ST,0.9874669165698228,0.864132320320272
Melody-ST,0.987455699131642,0.8641508608406687
Melody-ST,0.9874492891669674,0.8641660958817658
Melody-ST,0.9874393537217216,0.8641881845280086
Melody-ST,0.987426854290606,0.8642051217607511
Melody-ST,0.9874169188453602,0.8642213950884186
Melody-ST,0.9874079448948156,0.8642339046638037
Melody-ST,0.9874005734354396,0.8642485447787362
Melody-ST,0.9873909584884276,0.8642634039657144
Melody-ST,0.9873842280255194,0.8642759395361808
Melody-ST,0.9873791000537796,0.8642971525656535
Melody-ST,0.9873726900891048,0.8643167596611797
Melody-ST,0.9873630751420928,0.8643340472726191
Melody-ST,0.9873579471703532,0.8643513837154885
Melody-ST,0.9873502552127436,0.864368659115568
Melody-ST,0.987341281262199,0.8643848131327557
Melody-ST,0.987335191795758,0.8644015530251694
Melody-ST,0.987327820336382,0.8644200820477134
Melody-ST,0.9873220513681747,0.8644378320648901
Melody-ST,0.9873153209052664,0.8644523153820208
Melody-ST,0.9873092314388257,0.8644680883902551
Melody-ST,0.987301539481216,0.8644827016240265
Melody-ST,0.987291924534204,0.8645009691812432
Melody-ST,0.9872835915801268,0.8645218161984126
Melody-ST,0.9872730151384136,0.864540699983301
Melody-ST,0.9872672461702064,0.8645594272446124
Melody-ST,0.987259233714363,0.8645740068898969
Melody-ST,0.9872492982691172,0.8645910286090235
Melody-ST,0.987242247307975,0.8646074226309884
Melody-ST,0.9872332733574304,0.864623832207891
Melody-ST,0.9872236584104184,0.864636768840854
Melody-ST,0.9872153254563414,0.8646501008020938
Melody-ST,0.9872079539969656,0.8646603919820501
Melody-ST,0.9871993005446548,0.8646717452507229
Melody-ST,0.9871922495835126,0.864688871964186
Melody-ST,0.9871835961312018,0.8647033821698036
Melody-ST,0.9871768656682932,0.8647222479569004
Melody-ST,0.9871694942089174,0.8647352122877894
Melody-ST,0.987159238265438,0.8647541478383792
Melody-ST,0.9871486618237248,0.8647703758608974
Melody-ST,0.9871406493678814,0.8647849660868806
Melody-ST,0.987132636912038,0.8648014995911839
Melody-ST,0.9871246244561946,0.8648187624880525
Melody-ST,0.9871159710038838,0.8648357076047728
Melody-ST,0.9871102020356766,0.8648495952937543
Melody-ST,0.9871005870886644,0.864860356750327
Melody-ST,0.9870925746328212,0.86487422284376
Melody-ST,0.9870839211805104,0.8648935999925862
Melody-ST,0.987075908724667,0.8649106252720559
Melody-ST,0.9870653322829538,0.8649249189707907
Melody-ST,0.9870560378341756,0.8649444664286382
Melody-ST,0.9870496278695008,0.8649590120194711
Melody-ST,0.9870406539189562,0.8649749554692121
Melody-ST,0.9870358464454504,0.8649901780091889
Melody-ST,0.987025270003737,0.8650054476098349
Melody-ST,0.9870146935620238,0.8650238767157571
Melody-ST,0.9870089245938166,0.8650411747406161
Melody-ST,0.9870028351273756,0.8650613517095388
Melody-ST,0.98699289968213,0.8650774299242893
Melody-ST,0.986982964236884,0.8650973973985784
Melody-ST,0.9869752722792744,0.8651137428922105
Melody-ST,0.9869669393251974,0.8651278260842693
Melody-ST,0.986960208862289,0.865144043835715
Melody-ST,0.9869499529188096,0.8651627624981808
Melody-ST,0.9869425814594336,0.8651784201634775
Melody-ST,0.986934889501824,0.8651937976655271
Melody-ST,0.986927518042448,0.8652123741210141
Melody-ST,0.9869175825972024,0.8652257864748965
Melody-ST,0.9869073266537228,0.8652423222269272
Melody-ST,0.9868996346961132,0.865257459915415
Melody-ST,0.9868903402473348,0.8652724090761437
Melody-ST,0.9868804048020892,0.8652904443399084
Melody-ST,0.9868730333427131,0.8653048928536101
Melody-ST,0.9868627773992338,0.8653207036657549
Melody-ST,0.9868563674345592,0.8653359967714993
Melody-ST,0.9868493164734168,0.8653514581311605
Melody-ST,0.9868409835193398,0.8653679849561047
Melody-ST,0.9868307275758604,0.865382583141654
Melody-ST,0.9868220741235496,0.865401019753974
Melody-ST,0.9868134206712388,0.8654160520587865
Melody-ST,0.986805728713629,0.8654346041847025
Melody-ST,0.9867970752613182,0.8654503679984169
Melody-ST,0.9867836143355014,0.865465808688769
Melody-ST,0.9867749608831906,0.8654832772953573
Melody-ST,0.9867691919149834,0.8654996273881385
Melody-ST,0.9867614999573736,0.8655184278941734
Melody-ST,0.9867502825191932,0.865536570370085
Melody-ST,0.9867429110598172,0.8655585743427578
Melody-ST,0.9867361805969088,0.8655753015765735
Melody-ST,0.9867278476428316,0.8655945177410367
Melody-ST,0.9867204761834556,0.8656109279194577
Melody-ST,0.98671310472408,0.8656251484914116
Melody-ST,0.9867047717700028,0.8656426639553876
Melody-ST,0.9866922723388872,0.8656645575849055
Melody-ST,0.9866823368936414,0.8656835904767154
Melody-ST,0.986672080950162,0.8656969877620805
Melody-ST,0.9866634274978512,0.8657147131541235
Melody-ST,0.9866557355402414,0.8657335266993275
Melody-ST,0.986647723084398,0.8657532774946911
Melody-ST,0.9866409926214896,0.8657765893330776
Melody-ST,0.9866307366780102,0.8657904780225822
Melody-ST,0.986620160236297,0.8658094434245879
Melody-ST,0.9866108657875188,0.8658263692943257
Melody-ST,0.9866022123352078,0.8658453199013642
Melody-ST,0.9865958023705332,0.8658638051305131
Melody-ST,0.9865909948970272,0.8658812622165665
Melody-ST,0.9865791364623788,0.8659008131673018
Melody-ST,0.9865701625118344,0.8659129102147849
Melody-ST,0.9865615090595236,0.8659330841298168
Melody-ST,0.9865528556072128,0.8659469255386665
Melody-ST,0.9865419586672658,0.8659619653727857
Melody-ST,0.9865339462114224,0.8659771017793723
Melody-ST,0.9865256132573452,0.8659960994867213
Melody-ST,0.986517600801502,0.8660170852735948
Melody-ST,0.9865108703385936,0.8660328625288392
Melody-ST,0.9865025373845164,0.8660530819870195
Melody-ST,0.986495806921608,0.8660693484179498
Melody-ST,0.9864877944657648,0.8660898515792445
Melody-ST,0.9864788205152202,0.8661078058640146
Melody-ST,0.9864720900523116,0.8661243188408652
Melody-ST,0.986462154607066,0.8661431371026111
Melody-ST,0.9864528601582876,0.8661598381300532
Melody-ST,0.986445168200678,0.8661825787447278
Melody-ST,0.9864387582360034,0.8662001084076737
Melody-ST,0.9864310662783936,0.8662174884011533
Melody-ST,0.986423374320784,0.8662336503651359
Melody-ST,0.986413759373772,0.866250074937538
Melody-ST,0.9864022214373576,0.8662670060751262
Melody-ST,0.9863954909744492,0.8662852343354399
Melody-ST,0.986387158020372,0.8663059577766806
Melody-ST,0.9863781840698276,0.8663205107779162
Melody-ST,0.9863717741051528,0.8663353655412674
Melody-ST,0.9863660051369456,0.8663502962524238
Melody-ST,0.9863576721828686,0.866368341163064
Melody-ST,0.986346454744688,0.8663877559293633
Melody-ST,0.9863394037835458,0.8664035143530715
Melody-ST,0.9863294683383,0.8664169836972205
Melody-ST,0.9863182509001192,0.8664324987393953
Melody-ST,0.986307674458406,0.8664522370393395
Melody-ST,0.9862999825007964,0.8664688995430858
Melody-ST,0.986290688052018,0.8664843990871605
Melody-ST,0.9862797911120712,0.8665036152971318
Melody-ST,0.986274022143864,0.8665168462128051
Melody-ST,0.9862660096880206,0.866533230684494
Melody-ST,0.986257035737476,0.8665495033041251
Melody-ST,0.9862471002922304,0.8665644439563287
Melody-ST,0.9862387673381532,0.8665778650149184
Melody-ST,0.9862294728893748,0.8665965431055725
Melody-ST,0.9862201784405966,0.8666127817166674
Melody-ST,0.9862099224971173,0.8666301289307051
Melody-ST,0.9862012690448064,0.8666493736053245
Melody-ST,0.9861938975854304,0.8666675491824148
Melody-ST,0.9861820391507824,0.8666820266373437
Melody-ST,0.9861717832073028,0.8666979132748887
Melody-ST,0.9861624887585244,0.8667092749309048
Melody-ST,0.9861496688291752,0.8667229096891047
Melody-ST,0.9861397333839294,0.8667420103235083
Melody-ST,0.9861307594333848,0.8667595156079746
Melody-ST,0.9861201829916716,0.8667743924718142
Melody-ST,0.986107683560556,0.8667956381822172
Melody-ST,0.9861006325994136,0.866815569680807
Melody-ST,0.9860916586488692,0.8668289275987363
Melody-ST,0.9860823642000908,0.8668473774398349
Melody-ST,0.9860711467619102,0.8668653591058727
Melody-ST,0.9860621728113655,0.8668804291780193
Melody-ST,0.9860557628466908,0.8669011739074816
Melody-ST,0.9860432634155754,0.8669192531847345
Melody-ST,0.986032686973862,0.8669363371867758
Melody-ST,0.9860249950162524,0.8669540039592242
Melody-ST,0.9860150595710068,0.866970187734619
Melody-ST,0.9860041626310596,0.8669857713324334
Melody-ST,0.985994227185814,0.8670044003451738
Melody-ST,0.9859839712423344,0.8670200608355032
Melody-ST,0.985967625832414,0.8670396531344222
Melody-ST,0.9859586518818696,0.8670520443005777
Melody-ST,0.9859471139454552,0.8670675577026604
Melody-ST,0.9859381399949104,0.8670858157241779
Melody-ST,0.9859301275390672,0.8670992990183325
Melody-ST,0.98591923059912,0.8671156232902333
Melody-ST,0.9859137821291468,0.8671301409365438
Melody-ST,0.9859054491750696,0.8671484776807221
Melody-ST,0.9858964752245252,0.8671652738891138
Melody-ST,0.9858897447616166,0.8671796440356162
Melody-ST,0.985883334796942,0.8671994307560328
Melody-ST,0.9858733993516962,0.8672148950314373
Melody-ST,0.9858634639064504,0.8672357391904743
Melody-ST,0.9858557719488408,0.8672548906278414
Melody-ST,0.9858451955071276,0.8672719947151275
Melody-ST,0.985836221556583,0.8672897760178558
Melody-ST,0.9858288500972072,0.8673065226910721
Melody-ST,0.98582051714313,0.8673256036582254
Melody-ST,0.9858137866802216,0.8673404704689406
Melody-ST,0.9858025692420408,0.8673582385305372
Melody-ST,0.9857935952914963,0.867376269523126
Melody-ST,0.9857836598462506,0.867396146303523
Melody-ST,0.9857734039027712,0.8674125622480536
Melody-ST,0.9857628274610578,0.8674245383349968
Melody-ST,0.9857525715175784,0.8674475614805188
Melody-ST,0.9857452000582024,0.8674640721889947
Melody-ST,0.9857352646129568,0.8674810187740606
Melody-ST,0.985726290662412,0.867499057221374
Melody-ST,0.985717957708335,0.8675191290678622
Melody-ST,0.9857077017648556,0.8675343284929312
Melody-ST,0.9856990483125448,0.8675497155765224
Melody-ST,0.9856894333655328,0.8675691518531139
Melody-ST,0.985680779913222,0.8675811143533533
Melody-ST,0.985669882973275,0.867597221481694
Melody-ST,0.9856618705174316,0.8676092599378958
Melody-ST,0.9856496915845496,0.867626932778645
Melody-ST,0.9856400766375376,0.8676422128404876
Melody-ST,0.985629820694058,0.8676571742630159
Melody-ST,0.9856218082382148,0.8676731322884961
Melody-ST,0.985613154785904,0.8676875475778132
Melody-ST,0.9856067448212292,0.8677056525258762
Melody-ST,0.9855993733618534,0.8677238913362205
Melody-ST,0.9855894379166076,0.8677442811926035
Melody-ST,0.9855775794819596,0.8677585716478694
Melody-ST,0.9855676440367136,0.8677755355957142
Melody-ST,0.9855589905844028,0.8677894661984776
Melody-ST,0.9855477731462222,0.867806282760929
Melody-ST,0.98554072218508,0.8678250547783298
Melody-ST,0.985528863750432,0.8678413089855311
Melody-ST,0.985521492291056,0.8678620053556833
Melody-ST,0.9855150823263812,0.8678820800288565
Melody-ST,0.9855054673793692,0.867896883728597
Melody-ST,0.9854942499411886,0.8679146864985962
Melody-ST,0.985486557983579,0.8679309405559813
Melody-ST,0.9854763020400996,0.867950572287014
Melody-ST,0.9854679690860224,0.8679660186843602
Melody-ST,0.9854554696549068,0.8679861269509328
Melody-ST,0.985444252216726,0.8680017299475143
Melody-ST,0.985437201255584,0.8680138974639979
Melody-ST,0.9854301502944416,0.8680343974794755
Melody-ST,0.9854182918597936,0.8680540949074773
Melody-ST,0.9854122023933526,0.8680717681991856
Melody-ST,0.985403228442808,0.8680851856787591
Melody-ST,0.985393613495796,0.8681024510469657
Melody-ST,0.985383998548784,0.8681197174389246
Melody-ST,0.985374383601772,0.8681360043258445
Melody-ST,0.985363486661825,0.8681533689407706
Melody-ST,0.9853554742059816,0.8681691084239639
Melody-ST,0.9853442567678008,0.8681866830076895
Melody-ST,0.9853304753437504,0.8682007736051371
Melody-ST,0.9853179759126348,0.8682186917972925
Melody-ST,0.9853070789726878,0.8682377780689824
Melody-ST,0.985299707513312,0.8682518801027123
Melody-ST,0.9852878490786636,0.8682720830900863
Melody-ST,0.9852785546298856,0.8682884159728222
Melody-ST,0.9852654142023024,0.8683067559555837
Melody-ST,0.9852570812482252,0.8683256550979999
Melody-ST,0.9852445818171096,0.8683445624921614
Melody-ST,0.9852330438806952,0.8683621109722252
Melody-ST,0.9852208649478132,0.8683810580589465
Melody-ST,0.9852112500008012,0.8684015304663832
Melody-ST,0.9852022760502568,0.868413491894213
Melody-ST,0.985193622597946,0.8684313792517963
Melody-ST,0.985181443665064,0.8684505763337438
Melody-ST,0.9851686237357146,0.8684687189301943
Melody-ST,0.9851590087887026,0.8684855166521346
Melody-ST,0.9851481118487556,0.8685051114846433
Melody-ST,0.9851400993929122,0.8685243057517773
Melody-ST,0.9851327279335363,0.8685470113968479
Melody-ST,0.9851205490006544,0.868564989019013
Melody-ST,0.9851118955483436,0.8685806763915723
Melody-ST,0.9851038830925004,0.8686045391102697
Melody-ST,0.9850949091419556,0.8686211732974464
Melody-ST,0.9850865761878786,0.8686369007262827
Melody-ST,0.9850759997461654,0.8686548241283005
Melody-ST,0.9850667052973872,0.8686704420102644
Melody-ST,0.9850554878592064,0.8686885388146826
Melody-ST,0.9850471549051292,0.8687052520216879
Melody-ST,0.9850359374669486,0.8687235965803385
Melody-ST,0.9850260020217028,0.8687384073369933
Melody-ST,0.9850160665764572,0.8687581303237544
Melody-ST,0.9850058106329777,0.8687756072381807
Melody-ST,0.9849974776789006,0.8687915885861089
Melody-ST,0.9849897857212908,0.8688093642213628
Melody-ST,0.9849820937636812,0.8688264040017166
Melody-ST,0.984971517321968,0.8688428653697567
Melody-ST,0.984961902374956,0.8688579650847691
Melody-ST,0.984953569420879,0.8688744421801173
Melody-ST,0.984945236466802,0.8688909201792424
Melody-ST,0.9849333780321536,0.8689119049389569
Melody-ST,0.984923442586908,0.868931885104571
Melody-ST,0.9849147891345972,0.8689443979460266
Melody-ST,0.9849035716964164,0.8689617749329906
Melody-ST,0.984895559240573,0.8689812436074462
Melody-ST,0.9848888287776646,0.8689979127601026
Melody-ST,0.9848801753253538,0.8690182925708436
Melody-ST,0.9848721628695104,0.8690360443366778
Melody-ST,0.9848603044348624,0.8690560562910256
Melody-ST,0.984851009986084,0.8690685005427303
Melody-ST,0.9848391515514358,0.8690840903691469
Melody-ST,0.9848295366044236,0.8690994486685939
Melody-ST,0.9848189601627104,0.8691139592807406
Melody-ST,0.9848087042192312,0.8691348994344069
Melody-ST,0.9848006917633876,0.8691526582021399
Melody-ST,0.9847904358199082,0.8691745844691794
Melody-ST,0.9847843463534672,0.8691910922726677
Melody-ST,0.9847705649294168,0.869210155359564
Melody-ST,0.9847587064947684,0.8692220647435408
Melody-ST,0.9847487710495229,0.8692398526407152
Melody-ST,0.9847365921166408,0.8692591041803408
Melody-ST,0.9847244131837588,0.8692786029887535
Melody-ST,0.9847141572402794,0.8692970952678032
Melody-ST,0.9847048627915012,0.8693102884347136
Melody-ST,0.9846955683427228,0.8693303695345174
Melody-ST,0.9846837099080747,0.8693464663513573
Melody-ST,0.9846737744628288,0.869363523948851
Melody-ST,0.9846654415087518,0.8693851956154609
Melody-ST,0.9846548650670386,0.8693970149861933
Melody-ST,0.984647173109429,0.8694140882233835
Melody-ST,0.984638519657118,0.8694320357370772
Melody-ST,0.9846269817207036,0.8694494057263208
Melody-ST,0.9846173667736916,0.8694669984748259
Melody-ST,0.9846080723249134,0.8694883205165107
Melody-ST,0.9845971753849664,0.8695087210330797
Melody-ST,0.9845846759538508,0.8695289383124474
Melody-ST,0.9845757020033062,0.8695488248273012
Melody-ST,0.9845648050633592,0.8695628298208582
Melody-ST,0.9845551901163472,0.86958042937903
Melody-ST,0.9845455751693352,0.8695967991684269
Melody-ST,0.984533716734687,0.8696170965421518
Melody-ST,0.9845221787982726,0.8696322622251337
Melody-ST,0.984515768833598,0.8696504812645286
Melody-ST,0.9845039103989498,0.8696705361887562
Melody-ST,0.9844926929607692,0.86968574171631
Melody-ST,0.984479552533186,0.8697061440850126
Melody-ST,0.9844705785826414,0.8697260424464889
Melody-ST,0.984460322639162,0.8697460408248788
Melody-ST,0.9844468617133452,0.8697607460947875
Melody-ST,0.9844378877628004,0.8697759685207398
Melody-ST,0.9844257088299186,0.8697918082551764
Melody-ST,0.984416734879374,0.869805554485749
Melody-ST,0.9844093634199982,0.8698276145262345
Melody-ST,0.9843984664800512,0.8698436046821174
Melody-ST,0.9843869285436369,0.8698624783131036
Melody-ST,0.9843776340948583,0.8698779156676121
Melody-ST,0.9843696216390152,0.8698954722780337
Melody-ST,0.9843600066920032,0.8699148167817313
Melody-ST,0.9843513532396924,0.8699332874288455
Melody-ST,0.9843388538085768,0.8699550134177962
Melody-ST,0.9843292388615646,0.8699753474876843
Melody-ST,0.9843183419216176,0.8699943033630554
Melody-ST,0.9843087269746056,0.8700079856931732
Melody-ST,0.9842991120275936,0.8700243798658456
Melody-ST,0.9842862920982444,0.8700480477758072
Melody-ST,0.9842779591441672,0.8700636054856367
Melody-ST,0.9842641777201164,0.8700822359008182
Melody-ST,0.9842542422748708,0.8700995836232709
Melody-ST,0.9842427043384564,0.8701201998883087
Melody-ST,0.9842321278967432,0.8701414211020084
Melody-ST,0.984223794942666,0.8701572303609393
Melody-ST,0.984211936508018,0.8701780604620085
Melody-ST,0.9842016805645384,0.8701951305215193
Melody-ST,0.9841930271122276,0.8702148515263932
Melody-ST,0.984182771168748,0.8702299508234026
Melody-ST,0.9841734767199698,0.8702481207865773
Melody-ST,0.9841645027694252,0.8702623824080051
Melody-ST,0.9841536058294784,0.8702781507029652
Melody-ST,0.9841439908824664,0.8703019601618919
Melody-ST,0.9841350169319216,0.8703181978707447
Melody-ST,0.984122517500806,0.8703362524035845
Melody-ST,0.9841109795643916,0.870357625535157
Melody-ST,0.9841000826244448,0.87037586636291
Melody-ST,0.9840917496703676,0.8703939088136247
Melody-ST,0.9840782887445508,0.8704103775791224
Melody-ST,0.9840651483169676,0.8704256503763577
Melody-ST,0.9840568153628906,0.870441228291749
Melody-ST,0.9840433544370736,0.8704574533019551
Melody-ST,0.9840324574971268,0.8704779217995632
Melody-ST,0.984023804044816,0.8705001295701842
Melody-ST,0.9840125866066352,0.870517108754707
Melody-ST,0.9839991256808184,0.8705313637086665
Melody-ST,0.9839859852532352,0.8705505931030258
Melody-ST,0.9839744473168208,0.8705702542261139
Melody-ST,0.9839625888821728,0.8705896331282554
Melody-ST,0.9839520124404596,0.8706079256977182
Melody-ST,0.9839382310164088,0.870626346339488
Melody-ST,0.9839286160693969,0.870638825481553
Melody-ST,0.9839196421188524,0.8706580454578843
Melody-ST,0.9839087451789054,0.870677046566893
Melody-ST,0.9838975277407246,0.870693542760387
Melody-ST,0.983885028309609,0.8707155734106027
Melody-ST,0.9838763748572982,0.8707355759248733
Melody-ST,0.9838629139314812,0.8707535478520004
Melody-ST,0.983848812009197,0.870769471663346
Melody-ST,0.9838350305851464,0.8707869152685459
Melody-ST,0.9838231721504984,0.8708065562088414
Melody-ST,0.9838141981999536,0.8708257871826645
Melody-ST,0.9838055447476428,0.870846785404243
Melody-ST,0.983796891295332,0.8708675379353684
Melody-ST,0.9837853533589176,0.8708906801036143
Melody-ST,0.9837773409030744,0.8709073080714107
Melody-ST,0.9837674054578284,0.8709229758697543
Melody-ST,0.9837561880196478,0.8709454175656672
Melody-ST,0.9837459320761685,0.8709603094273942
Melody-ST,0.9837331121468188,0.8709808408374664
Melody-ST,0.9837225357051056,0.870997675337235
Melody-ST,0.983711318266925,0.871019134037587
Melody-ST,0.9837013828216792,0.8710357968080342
Melody-ST,0.983692088372901,0.8710520393356497
Melody-ST,0.983682473425889,0.8710672573248339
Melody-ST,0.9836738199735782,0.8710825859090876
Melody-ST,0.9836590770548264,0.8711041428844711
Melody-ST,0.9836529875883854,0.8711237221463598
Melody-ST,0.983640167659036,0.8711459962186249
Melody-ST,0.9836276682279204,0.87116509387769
Melody-ST,0.983616130291506,0.8711800985173013
Melody-ST,0.9836010668745204,0.8711984114480208
Melody-ST,0.983589528938106,0.8712139126741859
Melody-ST,0.9835786319981592,0.8712322085980136
Melody-ST,0.983570299044082,0.8712493140309034
Melody-ST,0.9835574791147326,0.8712673929028723
Melody-ST,0.9835433771924484,0.8712858215661196
Melody-ST,0.9835337622454364,0.8713030313957163
Melody-ST,0.983519660323152,0.8713256683397224
Melody-ST,0.98351004537614,0.8713436227920331
Melody-ST,0.9834936999662196,0.8713637804076042
Melody-ST,0.9834853670121424,0.8713784191848903
Melody-ST,0.9834680601075207,0.8713969851986099
Melody-ST,0.9834619706410798,0.8714146035038436
Melody-ST,0.9834504327046654,0.8714293747188484
Melody-ST,0.9834385742700172,0.8714465851774436
Melody-ST,0.9834244723477328,0.8714627986790131
Melody-ST,0.9834097294289812,0.8714809203840633
Melody-ST,0.9833994734855016,0.8714948512902663
Melody-ST,0.9833911405314244,0.8715169232185047
Melody-ST,0.9833802435914776,0.8715384571685025
Melody-ST,0.9833709491426992,0.871558442074908
Melody-ST,0.9833597317045186,0.8715777142227328
Melody-ST,0.9833485142663378,0.8715979780613865
Melody-ST,0.9833328098528848,0.8716182279332555
Melody-ST,0.983320630920003,0.8716344232101749
Melody-ST,0.9833100544782898,0.8716540211408418
Melody-ST,0.9832997985348104,0.8716729138687318
Melody-ST,0.9832863376089934,0.8716889665745727
Melody-ST,0.9832764021637476,0.8717083934510818
Melody-ST,0.9832645437290995,0.8717241351876014
Melody-ST,0.9832565312732562,0.8717467555642443
Melody-ST,0.9832449933368416,0.8717657562732692
Melody-ST,0.9832340963968949,0.8717840879220807
Melody-ST,0.9832244814498828,0.8718025664721749
Melody-ST,0.9832142255064032,0.8718189912336916
Melody-ST,0.9832030080682226,0.871837042089408
Melody-ST,0.9831898676406394,0.8718516543824039
Melody-ST,0.983178329704225,0.8718689276031745
Melody-ST,0.9831690352554469,0.8718867046121821
Melody-ST,0.9831571768207984,0.8719093957099053
Melody-ST,0.983143395396748,0.8719276568372719
Melody-ST,0.9831341009479696,0.8719446938745925
Melody-ST,0.983121601516854,0.8719668209733974
Melody-ST,0.9831132685627768,0.8719844652201499
Melody-ST,0.9831014101281288,0.8720064201898254
Melody-ST,0.9830882697005456,0.8720225293749241
Melody-ST,0.9830789752517674,0.8720425470095043
Melody-ST,0.983068398810054,0.8720587014446209
Melody-ST,0.9830578223683408,0.8720731212193239
Melody-ST,0.983046925428394,0.8720937043125797
Melody-ST,0.983036028488447,0.8721113131774958
Melody-ST,0.9830248110502664,0.8721283908183572
Melody-ST,0.983013273113852,0.8721471691353145
Melody-ST,0.983002376173905,0.872165029364519
Melody-ST,0.9829921202304254,0.8721822193494595
Melody-ST,0.9829809027922448,0.8721975651018598
Melody-ST,0.9829728903364012,0.872217739974593
Melody-ST,0.9829619933964544,0.8722351084911348
Melody-ST,0.9829517374529748,0.8722520546043986
Melody-ST,0.9829434044988978,0.8722702120349577
Melody-ST,0.9829328280571846,0.8722881162622294
Melody-ST,0.9829184056366664,0.8723036008874225
Melody-ST,0.9829081496931872,0.8723190624003577
Melody-ST,0.9828991757426424,0.872338143902933
Melody-ST,0.9828882788026956,0.8723560161468659
Melody-ST,0.9828748178768788,0.8723723582772439
Melody-ST,0.9828655234281004,0.8723886770510811
Melody-ST,0.9828511010075824,0.8724071459986539
Melody-ST,0.9828392425729342,0.8724246656286477
Melody-ST,0.9828270636400522,0.8724396679872259
Melody-ST,0.9828120002230668,0.8724565786475088
Melody-ST,0.982803346770756,0.8724757055733143
Melody-ST,0.9827895653467054,0.872496239219499
Melody-ST,0.9827783479085248,0.8725123475653999
Melody-ST,0.9827655279791752,0.8725295168968994
Melody-ST,0.9827546310392284,0.8725481464070782
Melody-ST,0.982746618583385,0.8725668551915484
Melody-ST,0.9827337986540357,0.8725855178309415
Melody-ST,0.9827241837070236,0.8725990810819272
Melody-ST,0.9827087997918044,0.8726152208651899
Melody-ST,0.9826991848447924,0.872631020830766
Melody-ST,0.9826866854136768,0.8726522078560051
Melody-ST,0.9826751474772624,0.8726695310827858
Melody-ST,0.9826652120320164,0.872689023727266
Melody-ST,0.9826552765867708,0.8727055367694777
